student_id,course_section_id,term_id,enrollment_status,grade_letter,grade_points
10006422,ENG153-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006422,PSYC240-2025SP-S01,2025SP,COMPLETED,A,4.0
10006423,MATH422-2025FA-S02,2025FA,ENROLLED,,
10006423,SOC228-2025FA-S01,2025FA,ENROLLED,,
10006423,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10006423,ECON115-2025FA-S01,2025FA,ENROLLED,,
10006423,HIST329-2025FA-S01,2025FA,ENROLLED,,
10006424,CS365-2025FA-S02,2025FA,ENROLLED,,
10006424,SOC495-2025FA-S01,2025FA,ENROLLED,,
10006424,ART123-2025FA-S01,2025FA,ENROLLED,,
10006424,PHIL188-2025FA-S01,2025FA,ENROLLED,,
10006424,ECON406-2025SP-S02,2025SP,COMPLETED,A-,3.7
10006424,SOC436-2025SP-S01,2025SP,COMPLETED,C,2.0
10006424,PHIL376-2025SP-S01,2025SP,COMPLETED,D,1.0
10006425,CS441-2025FA-S01,2025FA,ENROLLED,,
10006425,SOC312-2025FA-S02,2025FA,ENROLLED,,
10006425,CHEM286-2025FA-S02,2025FA,ENROLLED,,
10006425,ART192-2025FA-S01,2025FA,ENROLLED,,
10006426,STAT480-2025FA-S02,2025FA,ENROLLED,,
10006426,BUS252-2025FA-S01,2025FA,ENROLLED,,
10006426,SOC312-2025FA-S01,2025FA,ENROLLED,,
10006426,HIST407-2025FA-S01,2025FA,ENROLLED,,
10006427,STAT426-2025FA-S01,2025FA,ENROLLED,,
10006427,ENG432-2025FA-S02,2025FA,ENROLLED,,
10006427,MATH126-2025FA-S01,2025FA,ENROLLED,,
10006427,MATH422-2025FA-S01,2025FA,ENROLLED,,
10006427,BUS312-2025FA-S01,2025FA,ENROLLED,,
10006428,CS451-2025FA-S02,2025FA,ENROLLED,,
10006428,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10006428,STAT426-2025FA-S01,2025FA,ENROLLED,,
10006428,STAT297-2025FA-S01,2025FA,ENROLLED,,
10006428,SOC312-2025FA-S03,2025FA,ENROLLED,,
10006428,ART152-2025SP-S01,2025SP,COMPLETED,C,2.0
10006428,CS228-2025SP-S01,2025SP,COMPLETED,A,4.0
10006428,ENG432-2025SP-S03,2025SP,COMPLETED,A,4.0
10006428,BIO222-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006429,MATH442-2025FA-S01,2025FA,ENROLLED,,
10006429,BIO256-2025FA-S01,2025FA,ENROLLED,,
10006429,HIST115-2025FA-S01,2025FA,ENROLLED,,
10006429,ART332-2025FA-S02,2025FA,ENROLLED,,
10006429,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10006430,ENG175-2025FA-S01,2025FA,ENROLLED,,
10006430,ART192-2025FA-S02,2025FA,ENROLLED,,
10006430,BIO144-2025FA-S01,2025FA,ENROLLED,,
10006430,ART192-2025FA-S03,2025FA,ENROLLED,,
10006430,ENG104-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006430,MATH197-2025SP-S01,2025SP,COMPLETED,A,4.0
10006430,PHIL241-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006430,ECON115-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006431,ART188-2025FA-S01,2025FA,ENROLLED,,
10006431,ART123-2025FA-S01,2025FA,ENROLLED,,
10006431,ECON392-2025FA-S01,2025FA,ENROLLED,,
10006431,SOC436-2025FA-S01,2025FA,ENROLLED,,
10006432,ECON297-2025FA-S01,2025FA,ENROLLED,,
10006432,HIST344-2025FA-S01,2025FA,ENROLLED,,
10006432,CS451-2025FA-S01,2025FA,ENROLLED,,
10006432,PSYC474-2025FA-S01,2025FA,ENROLLED,,
10006433,BIO222-2025FA-S02,2025FA,ENROLLED,,
10006433,ART192-2025FA-S01,2025FA,ENROLLED,,
10006433,MATH422-2025FA-S01,2025FA,ENROLLED,,
10006433,ART316-2025FA-S01,2025FA,ENROLLED,,
10006433,SOC495-2025SP-S02,2025SP,COMPLETED,A-,3.7
10006433,ART207-2025SP-S02,2025SP,COMPLETED,B,3.0
10006433,ENG432-2025SP-S02,2025SP,COMPLETED,C+,2.3
10006433,CS291-2025SP-S01,2025SP,COMPLETED,F,0.0
10006434,SOC317-2025FA-S01,2025FA,ENROLLED,,
10006434,PHYS137-2025FA-S03,2025FA,ENROLLED,,
10006434,MATH422-2025FA-S01,2025FA,ENROLLED,,
10006434,SOC239-2025FA-S02,2025FA,ENROLLED,,
10006435,ART188-2025FA-S01,2025FA,ENROLLED,,
10006435,CS451-2025FA-S01,2025FA,ENROLLED,,
10006435,MATH197-2025FA-S01,2025FA,ENROLLED,,
10006435,CS441-2025FA-S01,2025FA,ENROLLED,,
10006436,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10006436,CS228-2025FA-S01,2025FA,ENROLLED,,
10006436,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10006436,PHIL241-2025FA-S01,2025FA,ENROLLED,,
10006436,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10006437,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10006437,PHIL376-2025FA-S02,2025FA,ENROLLED,,
10006437,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10006437,ART192-2025FA-S02,2025FA,ENROLLED,,
10006437,ENG104-2025FA-S03,2025FA,ENROLLED,,
10006437,ECON406-2025SP-S02,2025SP,COMPLETED,F,0.0
10006437,BIO192-2025SP-S01,2025SP,COMPLETED,B+,3.3
10006437,HIST492-2025SP-S01,2025SP,COMPLETED,F,0.0
10006437,BIO477-2025SP-S02,2025SP,COMPLETED,B-,2.7
10006438,CS438-2025FA-S01,2025FA,ENROLLED,,
10006438,CS441-2025FA-S01,2025FA,ENROLLED,,
10006438,SOC143-2025FA-S02,2025FA,ENROLLED,,
10006438,SOC317-2025FA-S01,2025FA,ENROLLED,,
10006439,CHEM181-2025FA-S01,2025FA,ENROLLED,,
10006439,PHYS137-2025FA-S02,2025FA,ENROLLED,,
10006439,BUS301-2025FA-S03,2025FA,ENROLLED,,
10006439,ECON406-2025FA-S02,2025FA,ENROLLED,,
10006440,PHIL104-2025FA-S01,2025FA,ENROLLED,,
10006440,ENG287-2025FA-S01,2025FA,ENROLLED,,
10006440,BUS301-2025FA-S01,2025FA,ENROLLED,,
10006440,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10006440,MATH387-2025SP-S01,2025SP,COMPLETED,D,1.0
10006440,PSYC474-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006440,PSYC116-2025SP-S01,2025SP,COMPLETED,A,4.0
10006440,ENG153-2025SP-S01,2025SP,COMPLETED,B,3.0
10006441,MATH132-2025FA-S01,2025FA,ENROLLED,,
10006441,BIO192-2025FA-S01,2025FA,ENROLLED,,
10006441,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10006441,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10006441,ART372-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006441,PHYS392-2025SP-S01,2025SP,COMPLETED,B+,3.3
10006441,ENG432-2025SP-S02,2025SP,COMPLETED,B,3.0
10006441,CS438-2025SP-S03,2025SP,COMPLETED,B+,3.3
10006442,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10006442,BUS392-2025FA-S01,2025FA,ENROLLED,,
10006442,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10006442,BIO493-2025FA-S01,2025FA,ENROLLED,,
10006442,PHIL375-2025FA-S01,2025FA,ENROLLED,,
10006443,BIO477-2025FA-S01,2025FA,ENROLLED,,
10006443,STAT426-2025FA-S01,2025FA,ENROLLED,,
10006443,MATH442-2025FA-S03,2025FA,ENROLLED,,
10006443,PHYS137-2025FA-S02,2025FA,ENROLLED,,
10006444,HIST269-2025FA-S01,2025FA,ENROLLED,,
10006444,ART332-2025FA-S02,2025FA,ENROLLED,,
10006444,SOC312-2025FA-S01,2025FA,ENROLLED,,
10006444,BUS106-2025FA-S02,2025FA,ENROLLED,,
10006445,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10006445,PSYC120-2025FA-S02,2025FA,ENROLLED,,
10006445,ENG175-2025FA-S01,2025FA,ENROLLED,,
10006445,STAT480-2025FA-S02,2025FA,ENROLLED,,
10006446,SOC436-2025FA-S01,2025FA,ENROLLED,,
10006446,HIST115-2025FA-S01,2025FA,ENROLLED,,
10006446,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10006446,ECON152-2025FA-S01,2025FA,ENROLLED,,
10006447,MATH422-2025FA-S01,2025FA,ENROLLED,,
10006447,CS451-2025FA-S01,2025FA,ENROLLED,,
10006447,ENG104-2025FA-S02,2025FA,ENROLLED,,
10006447,ECON115-2025FA-S01,2025FA,ENROLLED,,
10006447,CS438-2025SP-S01,2025SP,COMPLETED,D,1.0
10006447,ART192-2025SP-S02,2025SP,COMPLETED,C,2.0
10006447,ENG153-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006448,CS320-2025FA-S01,2025FA,ENROLLED,,
10006448,SOC143-2025FA-S03,2025FA,ENROLLED,,
10006448,BUS119-2025FA-S02,2025FA,ENROLLED,,
10006448,BIO160-2025FA-S01,2025FA,ENROLLED,,
10006448,PSYC251-2025SP-S01,2025SP,COMPLETED,D,1.0
10006448,BIO447-2025SP-S01,2025SP,COMPLETED,A,4.0
10006448,PHIL104-2025SP-S02,2025SP,COMPLETED,A,4.0
10006449,ART192-2025FA-S02,2025FA,ENROLLED,,
10006449,SOC495-2025FA-S02,2025FA,ENROLLED,,
10006449,CS498-2025FA-S01,2025FA,ENROLLED,,
10006449,SOC143-2025FA-S02,2025FA,ENROLLED,,
10006449,ECON297-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006449,ART316-2025SP-S01,2025SP,COMPLETED,A,4.0
10006449,ENG432-2025SP-S03,2025SP,COMPLETED,C+,2.3
10006450,ECON406-2025FA-S01,2025FA,ENROLLED,,
10006450,ART152-2025FA-S01,2025FA,ENROLLED,,
10006450,MATH422-2025FA-S02,2025FA,ENROLLED,,
10006450,MATH387-2025FA-S01,2025FA,ENROLLED,,
10006450,MATH267-2025SP-S01,2025SP,COMPLETED,A,4.0
10006450,BIO222-2025SP-S01,2025SP,COMPLETED,A,4.0
10006450,BIO477-2025SP-S03,2025SP,COMPLETED,A,4.0
10006451,PHIL104-2025FA-S01,2025FA,ENROLLED,,
10006451,PHIL188-2025FA-S01,2025FA,ENROLLED,,
10006451,BIO447-2025FA-S01,2025FA,ENROLLED,,
10006451,BUS119-2025FA-S02,2025FA,ENROLLED,,
10006451,SOC239-2025SP-S01,2025SP,COMPLETED,A,4.0
10006451,STAT426-2025SP-S02,2025SP,COMPLETED,B,3.0
10006451,CHEM131-2025SP-S01,2025SP,COMPLETED,D,1.0
10006451,SOC495-2025SP-S02,2025SP,COMPLETED,A,4.0
10006452,ART188-2025FA-S01,2025FA,ENROLLED,,
10006452,MATH296-2025FA-S01,2025FA,ENROLLED,,
10006452,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10006452,PSYC240-2025FA-S03,2025FA,ENROLLED,,
10006452,MATH442-2025SP-S02,2025SP,COMPLETED,A-,3.7
10006452,BUS433-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006452,PHIL241-2025SP-S01,2025SP,COMPLETED,C,2.0
10006452,PHIL104-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006453,CS365-2025FA-S02,2025FA,ENROLLED,,
10006453,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10006453,MATH442-2025FA-S03,2025FA,ENROLLED,,
10006453,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10006454,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10006454,ECON145-2025FA-S02,2025FA,ENROLLED,,
10006454,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10006454,ART152-2025FA-S01,2025FA,ENROLLED,,
10006454,PSYC120-2025FA-S01,2025FA,ENROLLED,,
10006455,STAT426-2025FA-S02,2025FA,ENROLLED,,
10006455,ECON115-2025FA-S01,2025FA,ENROLLED,,
10006455,SOC239-2025FA-S01,2025FA,ENROLLED,,
10006455,MATH197-2025FA-S01,2025FA,ENROLLED,,
10006456,SOC312-2025FA-S01,2025FA,ENROLLED,,
10006456,HIST269-2025FA-S01,2025FA,ENROLLED,,
10006456,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10006456,SOC495-2025FA-S02,2025FA,ENROLLED,,
10006456,PHIL241-2025SP-S02,2025SP,COMPLETED,B,3.0
10006456,ECON406-2025SP-S01,2025SP,COMPLETED,A,4.0
10006456,ECON115-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006457,MATH442-2025FA-S02,2025FA,ENROLLED,,
10006457,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10006457,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10006457,ENG432-2025FA-S01,2025FA,ENROLLED,,
10006457,MATH387-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006457,ART123-2025SP-S02,2025SP,COMPLETED,C,2.0
10006457,ENG104-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006457,ART192-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006458,MATH197-2025FA-S01,2025FA,ENROLLED,,
10006458,BIO447-2025FA-S01,2025FA,ENROLLED,,
10006458,HIST254-2025FA-S01,2025FA,ENROLLED,,
10006458,BUS199-2025FA-S01,2025FA,ENROLLED,,
10006459,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10006459,ECON255-2025FA-S01,2025FA,ENROLLED,,
10006459,CS342-2025FA-S01,2025FA,ENROLLED,,
10006459,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10006459,CS498-2025FA-S02,2025FA,ENROLLED,,
10006459,STAT297-2025SP-S02,2025SP,COMPLETED,C,2.0
10006459,ART192-2025SP-S01,2025SP,COMPLETED,C,2.0
10006459,ART152-2025SP-S01,2025SP,COMPLETED,C,2.0
10006459,HIST269-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006460,ENG226-2025FA-S01,2025FA,ENROLLED,,
10006460,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10006460,ART188-2025FA-S01,2025FA,ENROLLED,,
10006460,ART192-2025FA-S01,2025FA,ENROLLED,,
10006461,SOC143-2025FA-S01,2025FA,ENROLLED,,
10006461,ECON406-2025FA-S03,2025FA,ENROLLED,,
10006461,BIO222-2025FA-S01,2025FA,ENROLLED,,
10006461,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10006461,PHIL104-2025FA-S01,2025FA,ENROLLED,,
10006462,ART164-2025FA-S02,2025FA,ENROLLED,,
10006462,BUS433-2025FA-S01,2025FA,ENROLLED,,
10006462,CS291-2025FA-S01,2025FA,ENROLLED,,
10006462,ART192-2025FA-S02,2025FA,ENROLLED,,
10006462,SOC143-2025SP-S02,2025SP,COMPLETED,B,3.0
10006462,CS241-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006462,HIST254-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006462,BIO160-2025SP-S02,2025SP,COMPLETED,C,2.0
10006463,SOC228-2025FA-S01,2025FA,ENROLLED,,
10006463,ECON312-2025FA-S01,2025FA,ENROLLED,,
10006463,CS377-2025FA-S01,2025FA,ENROLLED,,
10006463,ENG153-2025FA-S01,2025FA,ENROLLED,,
10006464,BUS199-2025FA-S01,2025FA,ENROLLED,,
10006464,PSYC240-2025FA-S01,2025FA,ENROLLED,,
10006464,HIST329-2025FA-S01,2025FA,ENROLLED,,
10006464,MATH126-2025FA-S01,2025FA,ENROLLED,,
10006465,PSYC212-2025FA-S02,2025FA,ENROLLED,,
10006465,ECON312-2025FA-S01,2025FA,ENROLLED,,
10006465,HIST492-2025FA-S01,2025FA,ENROLLED,,
10006465,CHEM286-2025FA-S02,2025FA,ENROLLED,,
10006466,BIO256-2025FA-S01,2025FA,ENROLLED,,
10006466,CS451-2025FA-S02,2025FA,ENROLLED,,
10006466,CS365-2025FA-S01,2025FA,ENROLLED,,
10006466,BUS106-2025FA-S01,2025FA,ENROLLED,,
10006467,HIST407-2025FA-S01,2025FA,ENROLLED,,
10006467,CHEM442-2025FA-S03,2025FA,ENROLLED,,
10006467,BUS252-2025FA-S01,2025FA,ENROLLED,,
10006467,CS320-2025FA-S01,2025FA,ENROLLED,,
10006467,ECON406-2025SP-S02,2025SP,COMPLETED,A,4.0
10006467,HIST254-2025SP-S01,2025SP,COMPLETED,B,3.0
10006467,MATH422-2025SP-S03,2025SP,COMPLETED,B+,3.3
10006468,ENG153-2025FA-S02,2025FA,ENROLLED,,
10006468,SOC228-2025FA-S01,2025FA,ENROLLED,,
10006468,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10006468,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10006468,CS377-2025FA-S01,2025FA,ENROLLED,,
10006468,ART372-2025SP-S01,2025SP,COMPLETED,A,4.0
10006468,PSYC466-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006468,CS241-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006468,ECON145-2025SP-S01,2025SP,COMPLETED,A,4.0
10006469,SOC495-2025FA-S01,2025FA,ENROLLED,,
10006469,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10006469,STAT297-2025FA-S01,2025FA,ENROLLED,,
10006469,PSYC108-2025FA-S01,2025FA,ENROLLED,,
10006470,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10006470,STAT413-2025FA-S01,2025FA,ENROLLED,,
10006470,ART332-2025FA-S01,2025FA,ENROLLED,,
10006470,STAT426-2025FA-S01,2025FA,ENROLLED,,
10006471,BUS301-2025FA-S02,2025FA,ENROLLED,,
10006471,BIO256-2025FA-S01,2025FA,ENROLLED,,
10006471,MATH132-2025FA-S01,2025FA,ENROLLED,,
10006471,ECON152-2025FA-S01,2025FA,ENROLLED,,
10006471,ART207-2025SP-S01,2025SP,COMPLETED,B,3.0
10006471,BUS106-2025SP-S01,2025SP,COMPLETED,F,0.0
10006471,SOC495-2025SP-S02,2025SP,COMPLETED,B+,3.3
10006471,BUS312-2025SP-S02,2025SP,COMPLETED,C+,2.3
10006472,CS342-2025FA-S01,2025FA,ENROLLED,,
10006472,CHEM181-2025FA-S01,2025FA,ENROLLED,,
10006472,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10006472,BUS119-2025FA-S03,2025FA,ENROLLED,,
10006473,BIO160-2025FA-S01,2025FA,ENROLLED,,
10006473,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10006473,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10006473,PSYC116-2025FA-S02,2025FA,ENROLLED,,
10006473,MATH442-2025FA-S03,2025FA,ENROLLED,,
10006473,PHYS419-2025SP-S01,2025SP,COMPLETED,B+,3.3
10006473,SOC488-2025SP-S01,2025SP,COMPLETED,A,4.0
10006473,CS441-2025SP-S02,2025SP,COMPLETED,F,0.0
10006473,HIST115-2025SP-S01,2025SP,COMPLETED,D,1.0
10006474,SOC239-2025FA-S03,2025FA,ENROLLED,,
10006474,PSYC116-2025FA-S03,2025FA,ENROLLED,,
10006474,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10006474,SOC143-2025FA-S01,2025FA,ENROLLED,,
10006474,ENG153-2025SP-S02,2025SP,COMPLETED,C+,2.3
10006474,MATH422-2025SP-S02,2025SP,COMPLETED,F,0.0
10006474,BUS119-2025SP-S01,2025SP,COMPLETED,B+,3.3
10006475,ECON406-2025FA-S03,2025FA,ENROLLED,,
10006475,SOC228-2025FA-S01,2025FA,ENROLLED,,
10006475,PHIL376-2025FA-S01,2025FA,ENROLLED,,
10006475,ENG153-2025FA-S01,2025FA,ENROLLED,,
10006475,BUS433-2025FA-S01,2025FA,ENROLLED,,
10006476,SOC436-2025FA-S01,2025FA,ENROLLED,,
10006476,CS365-2025FA-S01,2025FA,ENROLLED,,
10006476,CS498-2025FA-S02,2025FA,ENROLLED,,
10006476,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10006477,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10006477,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10006477,ECON255-2025FA-S01,2025FA,ENROLLED,,
10006477,CHEM190-2025FA-S01,2025FA,ENROLLED,,
10006477,CHEM442-2025FA-S01,2025FA,ENROLLED,,
10006478,CS451-2025FA-S02,2025FA,ENROLLED,,
10006478,BUS370-2025FA-S01,2025FA,ENROLLED,,
10006478,ART332-2025FA-S02,2025FA,ENROLLED,,
10006478,CS228-2025FA-S01,2025FA,ENROLLED,,
10006479,PSYC108-2025FA-S01,2025FA,ENROLLED,,
10006479,ECON255-2025FA-S01,2025FA,ENROLLED,,
10006479,BIO447-2025FA-S01,2025FA,ENROLLED,,
10006479,ART372-2025FA-S02,2025FA,ENROLLED,,
10006479,ECON398-2025SP-S02,2025SP,COMPLETED,F,0.0
10006479,BIO192-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006479,SOC239-2025SP-S01,2025SP,COMPLETED,F,0.0
10006480,BUS312-2025FA-S01,2025FA,ENROLLED,,
10006480,MATH296-2025FA-S01,2025FA,ENROLLED,,
10006480,ART123-2025FA-S01,2025FA,ENROLLED,,
10006480,PSYC116-2025FA-S03,2025FA,ENROLLED,,
10006481,STAT297-2025FA-S01,2025FA,ENROLLED,,
10006481,SOC488-2025FA-S01,2025FA,ENROLLED,,
10006481,ECON255-2025FA-S01,2025FA,ENROLLED,,
10006481,BIO160-2025FA-S01,2025FA,ENROLLED,,
10006481,SOC488-2025SP-S01,2025SP,COMPLETED,B+,3.3
10006481,HIST492-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006481,SOC495-2025SP-S02,2025SP,COMPLETED,A,4.0
10006482,ART188-2025FA-S01,2025FA,ENROLLED,,
10006482,ART207-2025FA-S01,2025FA,ENROLLED,,
10006482,BUS119-2025FA-S02,2025FA,ENROLLED,,
10006482,CHEM442-2025FA-S01,2025FA,ENROLLED,,
10006483,STAT297-2025FA-S01,2025FA,ENROLLED,,
10006483,ART164-2025FA-S02,2025FA,ENROLLED,,
10006483,ECON255-2025FA-S01,2025FA,ENROLLED,,
10006483,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10006483,ART192-2025FA-S03,2025FA,ENROLLED,,
10006483,CS377-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006483,BUS333-2025SP-S01,2025SP,COMPLETED,F,0.0
10006483,BIO477-2025SP-S01,2025SP,COMPLETED,F,0.0
10006483,PSYC240-2025SP-S01,2025SP,COMPLETED,F,0.0
10006484,BUS433-2025FA-S01,2025FA,ENROLLED,,
10006484,ART332-2025FA-S02,2025FA,ENROLLED,,
10006484,ART207-2025FA-S01,2025FA,ENROLLED,,
10006484,PHIL376-2025FA-S01,2025FA,ENROLLED,,
10006485,CS228-2025FA-S01,2025FA,ENROLLED,,
10006485,MATH422-2025FA-S01,2025FA,ENROLLED,,
10006485,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10006485,PHIL375-2025FA-S01,2025FA,ENROLLED,,
10006485,CS451-2025FA-S01,2025FA,ENROLLED,,
10006485,SOC495-2025SP-S02,2025SP,COMPLETED,C,2.0
10006485,PHYS392-2025SP-S01,2025SP,COMPLETED,A,4.0
10006485,SOC436-2025SP-S01,2025SP,COMPLETED,C,2.0
10006485,ART192-2025SP-S02,2025SP,COMPLETED,F,0.0
10006486,MATH422-2025FA-S03,2025FA,ENROLLED,,
10006486,PHYS137-2025FA-S03,2025FA,ENROLLED,,
10006486,BUS106-2025FA-S01,2025FA,ENROLLED,,
10006486,SOC317-2025FA-S01,2025FA,ENROLLED,,
10006486,PHYS301-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006486,PSYC251-2025SP-S02,2025SP,COMPLETED,B-,2.7
10006486,BUS106-2025SP-S01,2025SP,COMPLETED,F,0.0
10006486,MATH387-2025SP-S01,2025SP,COMPLETED,D,1.0
10006487,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10006487,ECON297-2025FA-S01,2025FA,ENROLLED,,
10006487,SOC228-2025FA-S01,2025FA,ENROLLED,,
10006487,ART164-2025FA-S02,2025FA,ENROLLED,,
10006488,SOC495-2025FA-S02,2025FA,ENROLLED,,
10006488,ENG287-2025FA-S01,2025FA,ENROLLED,,
10006488,CS342-2025FA-S01,2025FA,ENROLLED,,
10006488,SOC488-2025FA-S01,2025FA,ENROLLED,,
10006488,CHEM442-2025SP-S01,2025SP,COMPLETED,B,3.0
10006488,PHIL375-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006488,PHYS301-2025SP-S01,2025SP,COMPLETED,B+,3.3
10006488,ART332-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006489,CHEM286-2025FA-S02,2025FA,ENROLLED,,
10006489,PHIL376-2025FA-S01,2025FA,ENROLLED,,
10006489,BIO113-2025FA-S02,2025FA,ENROLLED,,
10006489,PHYS137-2025FA-S03,2025FA,ENROLLED,,
10006490,ENG153-2025FA-S02,2025FA,ENROLLED,,
10006490,ECON255-2025FA-S01,2025FA,ENROLLED,,
10006490,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10006490,BIO222-2025FA-S01,2025FA,ENROLLED,,
10006490,PHYS392-2025FA-S01,2025FA,ENROLLED,,
10006491,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10006491,SOC143-2025FA-S02,2025FA,ENROLLED,,
10006491,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10006491,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10006491,ENG226-2025FA-S01,2025FA,ENROLLED,,
10006492,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10006492,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10006492,BUS119-2025FA-S01,2025FA,ENROLLED,,
10006492,CS342-2025FA-S01,2025FA,ENROLLED,,
10006492,ENG287-2025SP-S01,2025SP,COMPLETED,B,3.0
10006492,ECON250-2025SP-S01,2025SP,COMPLETED,F,0.0
10006492,PSYC108-2025SP-S01,2025SP,COMPLETED,A-,3.7
10006492,BIO256-2025SP-S01,2025SP,COMPLETED,B-,2.7
10006493,ECON297-2025FA-S01,2025FA,ENROLLED,,
10006493,ART152-2025FA-S01,2025FA,ENROLLED,,
10006493,ECON255-2025FA-S01,2025FA,ENROLLED,,
10006493,PSYC120-2025FA-S03,2025FA,ENROLLED,,
10006493,BIO160-2025SP-S01,2025SP,COMPLETED,D,1.0
10006493,ECON250-2025SP-S01,2025SP,COMPLETED,C+,2.3
10006493,CS438-2025SP-S02,2025SP,COMPLETED,B+,3.3
10006494,CHEM360-2025FA-S01,2025FA,ENROLLED,,
10006494,ART192-2025FA-S02,2025FA,ENROLLED,,
10006494,ECON406-2025FA-S03,2025FA,ENROLLED,,
10006494,ART332-2025FA-S02,2025FA,ENROLLED,,
10006494,PSYC120-2025FA-S01,2025FA,ENROLLED,,
10006495,CS451-2025FA-S01,2025FA,ENROLLED,,
10006495,BIO477-2025FA-S01,2025FA,ENROLLED,,
10006495,SOC239-2025FA-S02,2025FA,ENROLLED,,
10006495,STAT192-2025FA-S01,2025FA,ENROLLED,,
10006495,CHEM181-2025SP-S01,2025SP,COMPLETED,B,3.0
10006495,BIO493-2025SP-S02,2025SP,COMPLETED,F,0.0
10006495,CHEM181-2025SP-S03,2025SP,COMPLETED,A,4.0
10006496,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10006496,ART372-2025FA-S01,2025FA,ENROLLED,,
10006496,BUS370-2025FA-S01,2025FA,ENROLLED,,
10006496,STAT297-2025FA-S01,2025FA,ENROLLED,,
10006496,SOC143-2025FA-S02,2025FA,ENROLLED,,
10006497,STAT339-2025FA-S01,2025FA,ENROLLED,,
10006497,PHIL376-2025FA-S02,2025FA,ENROLLED,,
10006497,CS228-2025FA-S01,2025FA,ENROLLED,,
