award_id,student_id,term_id,aid_type,amount,disbursed_dt
AWD0004768,10006002,2025FA,Loan,2077,2025-08-20
AWD0004769,10006004,2025FA,Grant,3273,2025-08-20
AWD0004770,10006004,2025SP,Loan,3016,2025-01-10
AWD0004771,10006008,2025FA,Loan,3337,2025-08-20
AWD0004772,10006010,2025FA,Grant,3231,2025-08-20
AWD0004773,10006011,2025FA,Grant,900,2025-08-20
AWD0004774,10006012,2025FA,Grant,2775,2025-08-20
AWD0004775,10006013,2025FA,Grant,2638,2025-08-20
AWD0004776,10006014,2025FA,Grant,2734,2025-08-20
AWD0004777,10006015,2025FA,Grant,1944,2025-08-20
AWD0004778,10006015,2025SP,Scholarship,1664,2025-01-10
AWD0004779,10006016,2025FA,Scholarship,741,2025-08-20
AWD0004780,10006017,2025FA,Grant,673,2025-08-20
AWD0004781,10006018,2025FA,Loan,2230,2025-08-20
AWD0004782,10006019,2025FA,Loan,1836,2025-08-20
AWD0004783,10006019,2025SP,Loan,2412,2025-01-10
AWD0004784,10006020,2025FA,Loan,2557,2025-08-20
AWD0004785,10006022,2025SP,Grant,2109,2025-01-10
AWD0004786,10006026,2025FA,Scholarship,1128,2025-08-20
AWD0004787,10006026,2025SP,Scholarship,3373,2025-01-10
AWD0004788,10006028,2025FA,Grant,574,2025-08-20
AWD0004789,10006029,2025FA,Scholarship,2882,2025-08-20
AWD0004790,10006031,2025FA,Loan,1679,2025-08-20
AWD0004791,10006032,2025FA,Scholarship,1984,2025-08-20
AWD0004792,10006032,2025SP,Loan,2971,2025-01-10
AWD0004793,10006033,2025SP,Loan,1438,2025-01-10
AWD0004794,10006034,2025FA,Loan,1663,2025-08-20
AWD0004795,10006034,2025SP,Loan,2467,2025-01-10
AWD0004796,10006037,2025FA,Loan,2347,2025-08-20
AWD0004797,10006037,2025SP,Loan,1069,2025-01-10
AWD0004798,10006038,2025FA,Scholarship,2470,2025-08-20
AWD0004799,10006039,2025FA,Grant,781,2025-08-20
AWD0004800,10006040,2025FA,Loan,2838,2025-08-20
AWD0004801,10006043,2025FA,Loan,3279,2025-08-20
AWD0004802,10006045,2025FA,Scholarship,2346,2025-08-20
AWD0004803,10006046,2025FA,Grant,625,2025-08-20
AWD0004804,10006047,2025FA,Grant,767,2025-08-20
AWD0004805,10006050,2025SP,Loan,2632,2025-01-10
AWD0004806,10006053,2025FA,Loan,2121,2025-08-20
AWD0004807,10006055,2025FA,Loan,2749,2025-08-20
AWD0004808,10006057,2025FA,Scholarship,1682,2025-08-20
AWD0004809,10006057,2025SP,Scholarship,2404,2025-01-10
AWD0004810,10006058,2025FA,Loan,1488,2025-08-20
AWD0004811,10006058,2025SP,Scholarship,3025,2025-01-10
AWD0004812,10006060,2025FA,Scholarship,742,2025-08-20
AWD0004813,10006061,2025FA,Loan,1768,2025-08-20
AWD0004814,10006062,2025FA,Scholarship,1893,2025-08-20
AWD0004815,10006063,2025FA,Scholarship,2624,2025-08-20
AWD0004816,10006063,2025SP,Scholarship,2732,2025-01-10
AWD0004817,10006064,2025FA,Scholarship,2478,2025-08-20
AWD0004818,10006065,2025SP,Grant,2055,2025-01-10
AWD0004819,10006066,2025SP,Grant,995,2025-01-10
AWD0004820,10006070,2025FA,Grant,1631,2025-08-20
AWD0004821,10006073,2025FA,Scholarship,3341,2025-08-20
AWD0004822,10006074,2025FA,Scholarship,2382,2025-08-20
AWD0004823,10006076,2025FA,Loan,1120,2025-08-20
AWD0004824,10006077,2025FA,Grant,3363,2025-08-20
AWD0004825,10006077,2025SP,Loan,2781,2025-01-10
AWD0004826,10006078,2025FA,Grant,1652,2025-08-20
AWD0004827,10006083,2025FA,Loan,3080,2025-08-20
AWD0004828,10006084,2025FA,Loan,2844,2025-08-20
AWD0004829,10006085,2025FA,Grant,2417,2025-08-20
AWD0004830,10006085,2025SP,Loan,1942,2025-01-10
AWD0004831,10006087,2025FA,Scholarship,2775,2025-08-20
AWD0004832,10006088,2025FA,Loan,2812,2025-08-20
AWD0004833,10006090,2025SP,Grant,3215,2025-01-10
AWD0004834,10006091,2025FA,Grant,2297,2025-08-20
AWD0004835,10006092,2025FA,Grant,673,2025-08-20
AWD0004836,10006093,2025FA,Scholarship,1212,2025-08-20
AWD0004837,10006094,2025SP,Scholarship,1126,2025-01-10
AWD0004838,10006095,2025FA,Scholarship,872,2025-08-20
AWD0004839,10006096,2025FA,Scholarship,893,2025-08-20
AWD0004840,10006098,2025SP,Scholarship,2137,2025-01-10
AWD0004841,10006099,2025FA,Grant,3106,2025-08-20
AWD0004842,10006101,2025FA,Scholarship,3198,2025-08-20
AWD0004843,10006102,2025FA,Grant,3433,2025-08-20
AWD0004844,10006104,2025FA,Loan,3099,2025-08-20
AWD0004845,10006106,2025FA,Scholarship,3362,2025-08-20
AWD0004846,10006108,2025FA,Scholarship,3299,2025-08-20
AWD0004847,10006109,2025FA,Loan,2040,2025-08-20
AWD0004848,10006110,2025FA,Grant,2682,2025-08-20
AWD0004849,10006113,2025SP,Loan,2483,2025-01-10
AWD0004850,10006114,2025FA,Scholarship,1793,2025-08-20
AWD0004851,10006115,2025FA,Scholarship,2589,2025-08-20
AWD0004852,10006116,2025FA,Scholarship,1704,2025-08-20
AWD0004853,10006118,2025FA,Scholarship,1032,2025-08-20
AWD0004854,10006119,2025FA,Scholarship,3307,2025-08-20
AWD0004855,10006120,2025FA,Grant,1413,2025-08-20
AWD0004856,10006123,2025FA,Loan,2410,2025-08-20
AWD0004857,10006126,2025FA,Grant,2466,2025-08-20
AWD0004858,10006126,2025SP,Grant,1098,2025-01-10
AWD0004859,10006128,2025FA,Loan,958,2025-08-20
AWD0004860,10006130,2025FA,Grant,2456,2025-08-20
AWD0004861,10006131,2025FA,Loan,2441,2025-08-20
AWD0004862,10006132,2025FA,Loan,3205,2025-08-20
AWD0004863,10006133,2025FA,Grant,1985,2025-08-20
AWD0004864,10006134,2025FA,Scholarship,2076,2025-08-20
AWD0004865,10006135,2025SP,Grant,2777,2025-01-10
AWD0004866,10006136,2025FA,Loan,662,2025-08-20
AWD0004867,10006137,2025FA,Loan,1103,2025-08-20
AWD0004868,10006137,2025SP,Grant,986,2025-01-10
AWD0004869,10006138,2025FA,Scholarship,1596,2025-08-20
AWD0004870,10006138,2025SP,Loan,1315,2025-01-10
AWD0004871,10006142,2025FA,Grant,2011,2025-08-20
AWD0004872,10006143,2025FA,Loan,547,2025-08-20
AWD0004873,10006144,2025FA,Scholarship,2556,2025-08-20
AWD0004874,10006147,2025FA,Loan,2558,2025-08-20
AWD0004875,10006148,2025FA,Grant,2730,2025-08-20
AWD0004876,10006149,2025FA,Scholarship,2222,2025-08-20
AWD0004877,10006150,2025FA,Scholarship,2242,2025-08-20
AWD0004878,10006151,2025FA,Loan,1787,2025-08-20
AWD0004879,10006151,2025SP,Loan,773,2025-01-10
AWD0004880,10006152,2025FA,Grant,2530,2025-08-20
AWD0004881,10006153,2025FA,Scholarship,3148,2025-08-20
AWD0004882,10006154,2025FA,Grant,541,2025-08-20
AWD0004883,10006155,2025FA,Scholarship,1078,2025-08-20
AWD0004884,10006156,2025FA,Grant,1751,2025-08-20
AWD0004885,10006158,2025FA,Loan,822,2025-08-20
AWD0004886,10006159,2025FA,Scholarship,839,2025-08-20
AWD0004887,10006159,2025SP,Grant,2513,2025-01-10
AWD0004888,10006161,2025SP,Loan,1539,2025-01-10
AWD0004889,10006162,2025FA,Grant,779,2025-08-20
AWD0004890,10006163,2025FA,Grant,1931,2025-08-20
AWD0004891,10006164,2025FA,Grant,1069,2025-08-20
AWD0004892,10006164,2025SP,Scholarship,2141,2025-01-10
AWD0004893,10006166,2025FA,Scholarship,1306,2025-08-20
AWD0004894,10006167,2025SP,Grant,2837,2025-01-10
AWD0004895,10006170,2025FA,Grant,2469,2025-08-20
AWD0004896,10006171,2025FA,Grant,1497,2025-08-20
AWD0004897,10006172,2025FA,Grant,2404,2025-08-20
AWD0004898,10006173,2025FA,Grant,2803,2025-08-20
AWD0004899,10006174,2025FA,Scholarship,2290,2025-08-20
AWD0004900,10006175,2025FA,Scholarship,1763,2025-08-20
AWD0004901,10006177,2025FA,Loan,2834,2025-08-20
AWD0004902,10006178,2025FA,Loan,1161,2025-08-20
AWD0004903,10006179,2025SP,Scholarship,886,2025-01-10
AWD0004904,10006181,2025FA,Scholarship,3482,2025-08-20
AWD0004905,10006184,2025FA,Grant,611,2025-08-20
AWD0004906,10006186,2025FA,Scholarship,984,2025-08-20
AWD0004907,10006190,2025SP,Grant,2998,2025-01-10
AWD0004908,10006191,2025FA,Loan,1290,2025-08-20
AWD0004909,10006192,2025FA,Scholarship,1074,2025-08-20
AWD0004910,10006194,2025FA,Scholarship,2695,2025-08-20
AWD0004911,10006195,2025FA,Grant,682,2025-08-20
AWD0004912,10006196,2025FA,Scholarship,3216,2025-08-20
AWD0004913,10006197,2025SP,Grant,1620,2025-01-10
AWD0004914,10006199,2025FA,Scholarship,1113,2025-08-20
AWD0004915,10006200,2025FA,Scholarship,2472,2025-08-20
AWD0004916,10006203,2025FA,Scholarship,3230,2025-08-20
AWD0004917,10006204,2025FA,Loan,2558,2025-08-20
AWD0004918,10006204,2025SP,Grant,3178,2025-01-10
AWD0004919,10006205,2025FA,Loan,2958,2025-08-20
AWD0004920,10006205,2025SP,Grant,3254,2025-01-10
AWD0004921,10006206,2025FA,Scholarship,3472,2025-08-20
AWD0004922,10006210,2025SP,Loan,1696,2025-01-10
AWD0004923,10006211,2025FA,Scholarship,3031,2025-08-20
AWD0004924,10006213,2025FA,Scholarship,3378,2025-08-20
AWD0004925,10006213,2025SP,Scholarship,2975,2025-01-10
AWD0004926,10006214,2025FA,Loan,1160,2025-08-20
AWD0004927,10006217,2025FA,Loan,2612,2025-08-20
AWD0004928,10006217,2025SP,Scholarship,2884,2025-01-10
AWD0004929,10006218,2025SP,Grant,2909,2025-01-10
AWD0004930,10006219,2025FA,Loan,1959,2025-08-20
AWD0004931,10006219,2025SP,Grant,842,2025-01-10
AWD0004932,10006220,2025FA,Loan,2064,2025-08-20
AWD0004933,10006221,2025SP,Grant,2142,2025-01-10
AWD0004934,10006222,2025FA,Scholarship,1917,2025-08-20
AWD0004935,10006222,2025SP,Scholarship,1751,2025-01-10
AWD0004936,10006223,2025SP,Grant,1766,2025-01-10
AWD0004937,10006230,2025FA,Loan,1348,2025-08-20
AWD0004938,10006230,2025SP,Grant,2337,2025-01-10
AWD0004939,10006232,2025FA,Grant,1007,2025-08-20
AWD0004940,10006234,2025FA,Loan,577,2025-08-20
AWD0004941,10006237,2025FA,Scholarship,683,2025-08-20
AWD0004942,10006240,2025FA,Scholarship,2063,2025-08-20
AWD0004943,10006241,2025FA,Scholarship,1334,2025-08-20
AWD0004944,10006243,2025FA,Loan,1109,2025-08-20
AWD0004945,10006244,2025FA,Loan,3043,2025-08-20
AWD0004946,10006245,2025FA,Grant,2114,2025-08-20
AWD0004947,10006246,2025FA,Loan,1710,2025-08-20
AWD0004948,10006247,2025FA,Grant,1690,2025-08-20
AWD0004949,10006247,2025SP,Loan,2180,2025-01-10
AWD0004950,10006248,2025FA,Scholarship,2609,2025-08-20
AWD0004951,10006249,2025FA,Scholarship,2089,2025-08-20
AWD0004952,10006251,2025FA,Loan,2616,2025-08-20
AWD0004953,10006252,2025FA,Grant,2335,2025-08-20
AWD0004954,10006254,2025FA,Grant,3316,2025-08-20
AWD0004955,10006254,2025SP,Scholarship,2774,2025-01-10
AWD0004956,10006255,2025FA,Grant,1345,2025-08-20
AWD0004957,10006256,2025SP,Grant,1041,2025-01-10
AWD0004958,10006258,2025FA,Grant,2361,2025-08-20
AWD0004959,10006259,2025FA,Scholarship,1158,2025-08-20
AWD0004960,10006259,2025SP,Loan,3027,2025-01-10
AWD0004961,10006261,2025FA,Loan,1795,2025-08-20
AWD0004962,10006262,2025SP,Loan,2224,2025-01-10
AWD0004963,10006263,2025FA,Scholarship,2152,2025-08-20
AWD0004964,10006263,2025SP,Scholarship,2780,2025-01-10
AWD0004965,10006265,2025FA,Grant,2000,2025-08-20
AWD0004966,10006267,2025FA,Scholarship,1567,2025-08-20
AWD0004967,10006271,2025FA,Grant,2020,2025-08-20
AWD0004968,10006272,2025FA,Loan,2978,2025-08-20
AWD0004969,10006274,2025FA,Scholarship,1529,2025-08-20
AWD0004970,10006275,2025SP,Scholarship,1074,2025-01-10
AWD0004971,10006276,2025FA,Scholarship,652,2025-08-20
AWD0004972,10006277,2025FA,Grant,2198,2025-08-20
AWD0004973,10006277,2025SP,Grant,3181,2025-01-10
AWD0004974,10006279,2025FA,Grant,1175,2025-08-20
AWD0004975,10006280,2025FA,Grant,2560,2025-08-20
AWD0004976,10006282,2025FA,Loan,2389,2025-08-20
AWD0004977,10006282,2025SP,Scholarship,3417,2025-01-10
AWD0004978,10006283,2025FA,Loan,1878,2025-08-20
AWD0004979,10006284,2025FA,Loan,675,2025-08-20
AWD0004980,10006286,2025FA,Scholarship,1609,2025-08-20
AWD0004981,10006287,2025FA,Grant,1728,2025-08-20
AWD0004982,10006288,2025FA,Grant,1082,2025-08-20
AWD0004983,10006289,2025FA,Grant,570,2025-08-20
AWD0004984,10006292,2025FA,Scholarship,581,2025-08-20
AWD0004985,10006293,2025FA,Loan,512,2025-08-20
AWD0004986,10006295,2025FA,Grant,2606,2025-08-20
AWD0004987,10006296,2025FA,Scholarship,3069,2025-08-20
AWD0004988,10006298,2025FA,Scholarship,3088,2025-08-20
AWD0004989,10006303,2025FA,Grant,539,2025-08-20
AWD0004990,10006304,2025FA,Loan,2834,2025-08-20
AWD0004991,10006304,2025SP,Loan,2004,2025-01-10
AWD0004992,10006305,2025FA,Loan,2858,2025-08-20
AWD0004993,10006307,2025FA,Grant,682,2025-08-20
AWD0004994,10006309,2025SP,Loan,1831,2025-01-10
AWD0004995,10006310,2025FA,Grant,2337,2025-08-20
AWD0004996,10006312,2025SP,Scholarship,2305,2025-01-10
AWD0004997,10006313,2025FA,Loan,889,2025-08-20
AWD0004998,10006316,2025FA,Scholarship,2914,2025-08-20
AWD0004999,10006317,2025FA,Scholarship,1079,2025-08-20
AWD0005000,10006323,2025FA,Scholarship,654,2025-08-20
AWD0005001,10006324,2025FA,Grant,2073,2025-08-20
AWD0005002,10006325,2025FA,Scholarship,1660,2025-08-20
AWD0005003,10006326,2025FA,Scholarship,1429,2025-08-20
AWD0005004,10006328,2025SP,Scholarship,1133,2025-01-10
AWD0005005,10006329,2025FA,Loan,2865,2025-08-20
AWD0005006,10006330,2025FA,Grant,2630,2025-08-20
AWD0005007,10006331,2025FA,Loan,706,2025-08-20
AWD0005008,10006334,2025FA,Scholarship,2711,2025-08-20
AWD0005009,10006335,2025FA,Scholarship,2699,2025-08-20
AWD0005010,10006336,2025FA,Scholarship,560,2025-08-20
AWD0005011,10006338,2025FA,Loan,1626,2025-08-20
AWD0005012,10006339,2025SP,Grant,1248,2025-01-10
AWD0005013,10006340,2025FA,Scholarship,2234,2025-08-20
AWD0005014,10006341,2025FA,Loan,2785,2025-08-20
AWD0005015,10006344,2025FA,Grant,3360,2025-08-20
AWD0005016,10006346,2025FA,Grant,2126,2025-08-20
AWD0005017,10006346,2025SP,Loan,979,2025-01-10
AWD0005018,10006347,2025FA,Loan,3146,2025-08-20
AWD0005019,10006347,2025SP,Loan,2388,2025-01-10
AWD0005020,10006348,2025FA,Grant,1878,2025-08-20
AWD0005021,10006349,2025FA,Grant,3440,2025-08-20
AWD0005022,10006350,2025FA,Scholarship,609,2025-08-20
AWD0005023,10006350,2025SP,Loan,1019,2025-01-10
AWD0005024,10006351,2025FA,Loan,1814,2025-08-20
AWD0005025,10006351,2025SP,Grant,1063,2025-01-10
AWD0005026,10006352,2025FA,Loan,2629,2025-08-20
AWD0005027,10006355,2025FA,Grant,1410,2025-08-20
AWD0005028,10006356,2025FA,Loan,923,2025-08-20
AWD0005029,10006360,2025FA,Loan,2653,2025-08-20
AWD0005030,10006361,2025FA,Scholarship,856,2025-08-20
AWD0005031,10006362,2025SP,Grant,2007,2025-01-10
AWD0005032,10006363,2025SP,Loan,1679,2025-01-10
AWD0005033,10006366,2025FA,Scholarship,2472,2025-08-20
AWD0005034,10006366,2025SP,Grant,1478,2025-01-10
AWD0005035,10006369,2025FA,Loan,3289,2025-08-20
AWD0005036,10006369,2025SP,Scholarship,1600,2025-01-10
AWD0005037,10006370,2025FA,Grant,1939,2025-08-20
AWD0005038,10006373,2025FA,Grant,2976,2025-08-20
AWD0005039,10006379,2025FA,Grant,1431,2025-08-20
AWD0005040,10006381,2025FA,Scholarship,2557,2025-08-20
AWD0005041,10006382,2025FA,Loan,2025,2025-08-20
AWD0005042,10006383,2025FA,Loan,611,2025-08-20
AWD0005043,10006383,2025SP,Scholarship,1575,2025-01-10
AWD0005044,10006384,2025FA,Loan,1174,2025-08-20
AWD0005045,10006385,2025FA,Loan,2105,2025-08-20
AWD0005046,10006386,2025SP,Loan,654,2025-01-10
AWD0005047,10006387,2025FA,Scholarship,2701,2025-08-20
AWD0005048,10006388,2025FA,Grant,964,2025-08-20
AWD0005049,10006391,2025FA,Grant,2343,2025-08-20
AWD0005050,10006393,2025FA,Grant,1754,2025-08-20
AWD0005051,10006394,2025FA,Loan,2564,2025-08-20
AWD0005052,10006395,2025SP,Loan,2472,2025-01-10
AWD0005053,10006397,2025SP,Scholarship,2154,2025-01-10
AWD0005054,10006399,2025SP,Grant,1270,2025-01-10
AWD0005055,10006400,2025FA,Grant,1633,2025-08-20
AWD0005056,10006401,2025SP,Grant,2093,2025-01-10
AWD0005057,10006404,2025FA,Grant,2875,2025-08-20
AWD0005058,10006405,2025FA,Scholarship,879,2025-08-20
AWD0005059,10006406,2025FA,Loan,681,2025-08-20
AWD0005060,10006406,2025SP,Scholarship,2224,2025-01-10
AWD0005061,10006407,2025FA,Scholarship,591,2025-08-20
AWD0005062,10006408,2025SP,Scholarship,1916,2025-01-10
AWD0005063,10006409,2025FA,Grant,2715,2025-08-20
AWD0005064,10006412,2025FA,Scholarship,583,2025-08-20
AWD0005065,10006413,2025FA,Scholarship,3468,2025-08-20
AWD0005066,10006417,2025FA,Scholarship,2322,2025-08-20
AWD0005067,10006418,2025FA,Scholarship,1617,2025-08-20
AWD0005068,10006419,2025FA,Grant,2823,2025-08-20
AWD0005069,10006421,2025SP,Loan,810,2025-01-10
AWD0005070,10006422,2025FA,Scholarship,2602,2025-08-20
AWD0005071,10006424,2025FA,Scholarship,3041,2025-08-20
AWD0005072,10006425,2025FA,Grant,1861,2025-08-20
AWD0005073,10006428,2025FA,Scholarship,2072,2025-08-20
AWD0005074,10006428,2025SP,Scholarship,3157,2025-01-10
AWD0005075,10006430,2025FA,Loan,2629,2025-08-20
AWD0005076,10006430,2025SP,Grant,1443,2025-01-10
AWD0005077,10006431,2025FA,Scholarship,2239,2025-08-20
AWD0005078,10006433,2025SP,Loan,781,2025-01-10
AWD0005079,10006434,2025FA,Scholarship,1063,2025-08-20
AWD0005080,10006436,2025FA,Scholarship,806,2025-08-20
AWD0005081,10006437,2025FA,Scholarship,1813,2025-08-20
AWD0005082,10006438,2025FA,Loan,2980,2025-08-20
AWD0005083,10006440,2025FA,Loan,2837,2025-08-20
AWD0005084,10006440,2025SP,Scholarship,3070,2025-01-10
AWD0005085,10006441,2025FA,Grant,1429,2025-08-20
AWD0005086,10006441,2025SP,Scholarship,898,2025-01-10
AWD0005087,10006442,2025FA,Loan,523,2025-08-20
AWD0005088,10006443,2025FA,Grant,2651,2025-08-20
AWD0005089,10006444,2025FA,Grant,1157,2025-08-20
AWD0005090,10006446,2025FA,Loan,1284,2025-08-20
AWD0005091,10006447,2025FA,Grant,2253,2025-08-20
AWD0005092,10006447,2025SP,Grant,2848,2025-01-10
AWD0005093,10006448,2025FA,Loan,1919,2025-08-20
AWD0005094,10006450,2025FA,Loan,530,2025-08-20
AWD0005095,10006450,2025SP,Scholarship,1938,2025-01-10
AWD0005096,10006452,2025FA,Loan,631,2025-08-20
AWD0005097,10006452,2025SP,Scholarship,2920,2025-01-10
AWD0005098,10006453,2025FA,Scholarship,878,2025-08-20
AWD0005099,10006455,2025FA,Loan,2201,2025-08-20
AWD0005100,10006456,2025FA,Grant,1990,2025-08-20
AWD0005101,10006456,2025SP,Grant,2536,2025-01-10
AWD0005102,10006457,2025SP,Loan,713,2025-01-10
AWD0005103,10006458,2025FA,Grant,570,2025-08-20
AWD0005104,10006459,2025FA,Scholarship,1222,2025-08-20
AWD0005105,10006459,2025SP,Loan,1510,2025-01-10
AWD0005106,10006460,2025FA,Grant,1986,2025-08-20
AWD0005107,10006461,2025FA,Scholarship,1092,2025-08-20
AWD0005108,10006463,2025FA,Grant,2436,2025-08-20
AWD0005109,10006464,2025FA,Loan,2227,2025-08-20
AWD0005110,10006466,2025FA,Loan,3335,2025-08-20
AWD0005111,10006467,2025FA,Grant,2511,2025-08-20
AWD0005112,10006468,2025FA,Grant,550,2025-08-20
AWD0005113,10006468,2025SP,Loan,2746,2025-01-10
AWD0005114,10006470,2025FA,Grant,1158,2025-08-20
AWD0005115,10006471,2025SP,Scholarship,2698,2025-01-10
AWD0005116,10006472,2025FA,Scholarship,1441,2025-08-20
AWD0005117,10006473,2025FA,Grant,2312,2025-08-20
AWD0005118,10006474,2025FA,Grant,1747,2025-08-20
AWD0005119,10006475,2025FA,Scholarship,2102,2025-08-20
AWD0005120,10006478,2025FA,Grant,2805,2025-08-20
AWD0005121,10006479,2025SP,Scholarship,3229,2025-01-10
AWD0005122,10006480,2025FA,Grant,2376,2025-08-20
AWD0005123,10006481,2025FA,Grant,3183,2025-08-20
AWD0005124,10006481,2025SP,Loan,1428,2025-01-10
AWD0005125,10006483,2025SP,Grant,2007,2025-01-10
AWD0005126,10006484,2025FA,Scholarship,1461,2025-08-20
AWD0005127,10006485,2025FA,Grant,3357,2025-08-20
AWD0005128,10006486,2025FA,Loan,817,2025-08-20
AWD0005129,10006488,2025FA,Grant,2801,2025-08-20
AWD0005130,10006488,2025SP,Scholarship,2321,2025-01-10
AWD0005131,10006489,2025FA,Grant,3121,2025-08-20
AWD0005132,10006490,2025FA,Grant,3371,2025-08-20
AWD0005133,10006491,2025FA,Scholarship,2408,2025-08-20
AWD0005134,10006492,2025FA,Scholarship,1612,2025-08-20
AWD0005135,10006492,2025SP,Grant,1729,2025-01-10
AWD0005136,10006494,2025FA,Loan,1435,2025-08-20
AWD0005137,10006497,2025FA,Grant,2182,2025-08-20
AWD0005138,10006497,2025SP,Grant,2391,2025-01-10
AWD0005139,10006499,2025FA,Loan,2528,2025-08-20
AWD0005140,10006499,2025SP,Scholarship,3494,2025-01-10
AWD0005141,10006500,2025SP,Loan,893,2025-01-10
AWD0005142,10006504,2025FA,Scholarship,2113,2025-08-20
AWD0005143,10006506,2025SP,Grant,1035,2025-01-10
AWD0005144,10006508,2025FA,Loan,683,2025-08-20
AWD0005145,10006511,2025SP,Scholarship,1007,2025-01-10
AWD0005146,10006513,2025FA,Grant,1146,2025-08-20
AWD0005147,10006514,2025SP,Scholarship,1043,2025-01-10
AWD0005148,10006516,2025FA,Grant,2979,2025-08-20
AWD0005149,10006518,2025FA,Grant,3102,2025-08-20
AWD0005150,10006521,2025FA,Scholarship,3405,2025-08-20
AWD0005151,10006522,2025FA,Scholarship,2397,2025-08-20
AWD0005152,10006523,2025FA,Grant,2849,2025-08-20
AWD0005153,10006524,2025FA,Grant,1854,2025-08-20
AWD0005154,10006526,2025FA,Grant,1692,2025-08-20
AWD0005155,10006527,2025SP,Loan,794,2025-01-10
AWD0005156,10006528,2025SP,Grant,1037,2025-01-10
AWD0005157,10006529,2025FA,Scholarship,1487,2025-08-20
AWD0005158,10006529,2025SP,Scholarship,2617,2025-01-10
AWD0005159,10006530,2025SP,Grant,1338,2025-01-10
AWD0005160,10006532,2025FA,Scholarship,2918,2025-08-20
AWD0005161,10006534,2025FA,Grant,1854,2025-08-20
AWD0005162,10006535,2025FA,Scholarship,2487,2025-08-20
AWD0005163,10006535,2025SP,Loan,1415,2025-01-10
AWD0005164,10006536,2025FA,Grant,3192,2025-08-20
AWD0005165,10006538,2025FA,Loan,2956,2025-08-20
AWD0005166,10006539,2025SP,Loan,3436,2025-01-10
AWD0005167,10006543,2025FA,Grant,3417,2025-08-20
AWD0005168,10006544,2025FA,Scholarship,1540,2025-08-20
AWD0005169,10006545,2025FA,Grant,1635,2025-08-20
AWD0005170,10006546,2025FA,Grant,1400,2025-08-20
AWD0005171,10006547,2025FA,Loan,1840,2025-08-20
AWD0005172,10006547,2025SP,Loan,997,2025-01-10
AWD0005173,10006548,2025FA,Scholarship,1991,2025-08-20
AWD0005174,10006549,2025FA,Loan,1597,2025-08-20
AWD0005175,10006555,2025FA,Loan,2901,2025-08-20
AWD0005176,10006556,2025FA,Scholarship,1994,2025-08-20
AWD0005177,10006556,2025SP,Loan,1473,2025-01-10
AWD0005178,10006558,2025SP,Grant,2012,2025-01-10
AWD0005179,10006560,2025FA,Loan,1002,2025-08-20
AWD0005180,10006560,2025SP,Grant,2155,2025-01-10
AWD0005181,10006561,2025SP,Scholarship,1079,2025-01-10
AWD0005182,10006562,2025SP,Scholarship,2973,2025-01-10
AWD0005183,10006563,2025FA,Grant,3127,2025-08-20
AWD0005184,10006563,2025SP,Grant,3170,2025-01-10
