student_id,term_id,total_charges,total_payments,balance
10006521,2025FA,4395,6802,-2407
10006522,2025FA,9339,5795,3544
10006523,2025FA,4565,4017,548
10006524,2025FA,9308,5824,3484
10006525,2025FA,11419,1521,9898
10006526,2025FA,6173,3636,2537
10006527,2025FA,11257,1504,9753
10006527,2025SP,3290,2505,785
10006528,2025FA,4838,1294,3544
10006528,2025SP,3277,2690,587
10006529,2025FA,5218,5042,176
10006529,2025SP,3620,4821,-1201
10006530,2025FA,8639,3755,4884
10006530,2025SP,3543,3591,-48
10006531,2025FA,4568,2535,2033
10006532,2025FA,4934,5884,-950
10006533,2025FA,5072,2072,3000
10006534,2025FA,4452,5625,-1173
10006535,2025FA,8181,8017,164
10006535,2025SP,4823,3950,873
10006536,2025FA,6961,6576,385
10006537,2025FA,8840,1423,7417
10006538,2025FA,8582,6999,1583
10006539,2025FA,6247,3438,2809
10006539,2025SP,6074,4856,1218
10006540,2025FA,4824,1705,3119
10006541,2025FA,4710,3657,1053
10006541,2025SP,4055,1335,2720
10006542,2025FA,4439,999,3440
10006543,2025FA,4754,7433,-2679
10006544,2025FA,6056,5454,602
10006545,2025FA,5433,5030,403
10006546,2025FA,5297,4848,449
10006546,2025SP,5150,2078,3072
10006547,2025FA,8715,4163,4552
10006547,2025SP,6869,4633,2236
10006548,2025FA,4321,4110,211
10006549,2025FA,5920,2016,3904
10006550,2025FA,5642,3793,1849
10006551,2025FA,9416,1439,7977
10006551,2025SP,4739,3635,1104
10006552,2025FA,10538,4255,6283
10006553,2025FA,8019,2288,5731
10006554,2025FA,8669,1820,6849
10006555,2025FA,6319,3414,2905
10006556,2025FA,4744,3568,1176
10006556,2025SP,4043,5429,-1386
10006557,2025FA,8076,1271,6805
10006558,2025FA,9302,3142,6160
10006558,2025SP,4744,4725,19
10006559,2025FA,8812,1279,7533
10006559,2025SP,3305,3312,-7
10006560,2025FA,4894,3804,1090
10006560,2025SP,4453,3032,1421
10006561,2025FA,10092,3861,6231
10006561,2025SP,3828,5428,-1600
10006562,2025FA,10735,645,10090
10006562,2025SP,4863,3828,1035
10006563,2025FA,5450,5805,-355
10006563,2025SP,3893,7545,-3652
10006564,2025FA,5072,5395,-323
10006565,2025FA,5564,6651,-1087
10006566,2025FA,5706,2264,3442
10006567,2025FA,4788,842,3946
10006568,2025FA,4442,1457,2985
10006568,2025SP,3280,4279,-999
10006569,2025FA,6051,3507,2544
10006569,2025SP,8611,3929,4682
10006570,2025FA,8057,1711,6346
10006571,2025FA,6607,4174,2433
10006571,2025SP,6763,3852,2911
10006572,2025FA,5937,2173,3764
10006572,2025SP,3872,1479,2393
10006573,2025FA,7046,962,6084
10006574,2025FA,4751,4942,-191
10006574,2025SP,4668,1755,2913
10006575,2025FA,9932,3180,6752
10006575,2025SP,3726,3261,465
10006576,2025FA,11427,413,11014
10006577,2025FA,8171,3448,4723
10006577,2025SP,7470,2430,5040
10006578,2025FA,6260,7002,-742
10006579,2025FA,5875,3699,2176
10006579,2025SP,9490,5462,4028
10006580,2025FA,5974,4988,986
10006581,2025FA,4821,4234,587
10006582,2025FA,4714,3299,1415
10006583,2025FA,4770,5549,-779
10006584,2025FA,5148,503,4645
10006584,2025SP,9201,5433,3768
10006585,2025FA,5525,4771,754
10006586,2025FA,7948,1848,6100
10006586,2025SP,4004,3633,371
10006587,2025FA,5718,2670,3048
10006588,2025FA,5753,321,5432
10006588,2025SP,3736,3005,731
10006589,2025FA,10020,258,9762
10006589,2025SP,5444,2975,2469
10006590,2025FA,9222,2218,7004
10006590,2025SP,3458,937,2521
10006591,2025FA,5374,1365,4009
10006591,2025SP,3736,2716,1020
10006592,2025FA,8627,4870,3757
10006592,2025SP,3360,2119,1241
10006593,2025FA,9940,3306,6634
10006594,2025FA,4432,688,3744
10006594,2025SP,3765,4791,-1026
10006595,2025FA,5231,3524,1707
10006596,2025FA,5068,3665,1403
10006597,2025FA,4324,1537,2787
10006598,2025FA,11365,1198,10167
10006599,2025FA,9989,1723,8266
10006600,2025FA,5941,2013,3928
10006601,2025FA,5951,3428,2523
10006601,2025SP,3293,5123,-1830
10006602,2025FA,6169,3282,2887
10006603,2025FA,5850,2412,3438
10006603,2025SP,6807,5055,1752
10006604,2025FA,4486,5186,-700
10006605,2025FA,6182,3494,2688
10006605,2025SP,6849,3334,3515
10006606,2025FA,6147,4361,1786
10006607,2025FA,5461,4273,1188
10006608,2025FA,5723,3191,2532
10006608,2025SP,6108,1543,4565
10006609,2025FA,5208,2325,2883
10006610,2025FA,5010,6240,-1230
10006611,2025FA,4684,6491,-1807
10006612,2025FA,10618,4077,6541
10006612,2025SP,7966,2593,5373
10006613,2025FA,5257,2875,2382
10006614,2025FA,4725,2829,1896
10006615,2025FA,4730,4041,689
10006615,2025SP,6026,3498,2528
10006616,2025FA,9969,1808,8161
10006617,2025FA,4385,2135,2250
10006617,2025SP,4574,3790,784
10006618,2025FA,5269,4649,620
10006619,2025FA,9936,3741,6195
10006620,2025FA,9403,7219,2184
10006621,2025FA,5026,3327,1699
10006622,2025FA,4756,1786,2970
10006623,2025FA,5008,1787,3221
10006624,2025FA,9967,365,9602
10006625,2025FA,4734,408,4326
10006626,2025FA,12034,2852,9182
10006627,2025FA,8836,3705,5131
10006628,2025FA,4902,5980,-1078
10006629,2025FA,4748,792,3956
10006629,2025SP,10080,6210,3870
10006630,2025FA,10643,4408,6235
10006631,2025FA,5193,6192,-999
10006632,2025FA,4856,3004,1852
10006632,2025SP,3301,2447,854
10006633,2025FA,5259,1858,3401
10006634,2025FA,4828,6003,-1175
10006635,2025FA,4773,5116,-343
10006635,2025SP,9387,1243,8144
10006636,2025FA,5205,4682,523
10006637,2025FA,4506,4321,185
10006638,2025FA,10126,1766,8360
10006638,2025SP,5146,1126,4020
10006639,2025FA,4673,4408,265
10006640,2025FA,4887,7240,-2353
10006641,2025FA,5795,2189,3606
10006642,2025FA,4888,5156,-268
10006643,2025FA,9885,3662,6223
10006644,2025FA,8183,4553,3630
10006644,2025SP,6759,4730,2029
10006645,2025FA,5945,5513,432
10006646,2025FA,4822,1820,3002
10006647,2025FA,5563,3878,1685
10006648,2025FA,9265,7019,2246
10006648,2025SP,3530,5193,-1663
10006649,2025FA,5179,2533,2646
10006650,2025FA,8019,2458,5561
10006651,2025FA,6284,1755,4529
10006651,2025SP,3661,2143,1518
10006652,2025FA,4384,4570,-186
10006653,2025FA,6284,3089,3195
10006654,2025FA,9433,1330,8103
10006655,2025FA,4720,1891,2829
10006656,2025FA,4481,4265,216
10006656,2025SP,3972,893,3079
10006657,2025FA,10606,1200,9406
10006657,2025SP,3863,3628,235
10006658,2025FA,5383,604,4779
10006659,2025FA,6647,407,6240
10006660,2025FA,5608,530,5078
10006660,2025SP,6079,5507,572
10006661,2025FA,8562,3040,5522
10006661,2025SP,4320,1681,2639
10006662,2025FA,5036,2954,2082
10006663,2025FA,5245,4141,1104
10006664,2025FA,4346,2834,1512
10006665,2025FA,5750,3083,2667
10006665,2025SP,3313,3543,-230
10006666,2025FA,10043,1946,8097
10006666,2025SP,3430,1778,1652
10006667,2025FA,6202,3455,2747
10006668,2025FA,9479,345,9134
10006668,2025SP,3655,3161,494
10006669,2025FA,5611,4031,1580
10006669,2025SP,4759,5551,-792
10006670,2025FA,5847,6122,-275
10006670,2025SP,8829,1793,7036
10006671,2025FA,8840,3703,5137
10006672,2025FA,9971,513,9458
10006672,2025SP,4899,2830,2069
10006673,2025FA,9380,679,8701
10006674,2025FA,6548,1903,4645
10006675,2025FA,9464,3586,5878
10006675,2025SP,4314,2338,1976
10006676,2025FA,6122,1643,4479
10006677,2025FA,9954,6028,3926
10006677,2025SP,6784,2100,4684
10006678,2025FA,6272,3981,2291
10006678,2025SP,4493,3200,1293
10006679,2025FA,5796,572,5224
10006680,2025FA,5874,1805,4069
10006681,2025FA,6567,2961,3606
10006681,2025SP,4386,266,4120
10006682,2025FA,4494,5002,-508
10006682,2025SP,4692,1322,3370
10006683,2025FA,4483,3356,1127
10006683,2025SP,6896,2859,4037
10006684,2025FA,5820,2436,3384
10006684,2025SP,3844,556,3288
10006685,2025FA,10044,4258,5786
10006685,2025SP,8800,4923,3877
10006686,2025FA,5120,3710,1410
10006687,2025FA,4759,1612,3147
10006687,2025SP,6139,3456,2683
10006688,2025FA,5787,2003,3784
10006689,2025FA,6084,7484,-1400
10006690,2025FA,5983,4333,1650
10006691,2025FA,4375,1568,2807
10006692,2025FA,6815,3120,3695
10006693,2025FA,9406,7197,2209
10006694,2025FA,4766,5078,-312
10006694,2025SP,4031,1421,2610
10006695,2025FA,6422,3727,2695
10006696,2025FA,4781,5175,-394
10006697,2025FA,4442,1403,3039
10006697,2025SP,3843,4968,-1125
10006698,2025FA,4737,2290,2447
10006699,2025FA,5849,1279,4570
10006700,2025FA,8779,3478,5301
10006701,2025FA,5616,1501,4115
10006702,2025FA,8850,484,8366
10006702,2025SP,10090,5057,5033
10006703,2025FA,4923,800,4123
10006704,2025FA,11212,6147,5065
10006704,2025SP,3719,1517,2202
10006705,2025FA,4827,1926,2901
10006705,2025SP,6194,1037,5157
10006706,2025FA,4875,2627,2248
10006706,2025SP,4696,2945,1751
10006707,2025FA,6543,1978,4565
10006708,2025FA,6322,2905,3417
10006709,2025FA,4694,3425,1269
10006710,2025FA,10085,733,9352
10006711,2025FA,8732,3048,5684
10006712,2025FA,8597,1082,7515
10006712,2025SP,6657,1086,5571
10006713,2025FA,4379,3378,1001
10006714,2025FA,8095,2319,5776
10006714,2025SP,4879,1230,3649
10006715,2025FA,6594,1946,4648
10006716,2025FA,6147,2421,3726
10006717,2025FA,5582,1927,3655
10006718,2025FA,5268,4255,1013
10006719,2025FA,6212,4059,2153
10006720,2025FA,9904,568,9336
10006721,2025FA,11233,3379,7854
10006722,2025FA,5098,2326,2772
10006723,2025FA,5236,5297,-61
10006724,2025FA,4695,957,3738
10006725,2025FA,8564,1852,6712
10006726,2025FA,6080,1297,4783
10006726,2025SP,7917,1695,6222
10006727,2025FA,6065,3880,2185
10006727,2025SP,8606,1612,6994
10006728,2025FA,5752,439,5313
10006728,2025SP,4800,3040,1760
10006729,2025FA,4327,7031,-2704
10006730,2025FA,4732,4638,94
10006731,2025FA,6273,4519,1754
10006732,2025FA,6091,968,5123
10006733,2025FA,4582,1479,3103
10006733,2025SP,4835,3656,1179
10006734,2025FA,6198,3525,2673
10006735,2025FA,4600,777,3823
10006735,2025SP,3963,4292,-329
10006736,2025FA,5271,2623,2648
10006737,2025FA,4904,1211,3693
10006738,2025FA,8105,2269,5836
10006738,2025SP,4197,4472,-275
10006739,2025FA,9285,3703,5582
10006740,2025FA,5818,877,4941
10006741,2025FA,9974,391,9583
10006741,2025SP,5240,4241,999
10006742,2025FA,4911,3161,1750
10006743,2025FA,5572,1121,4451
10006744,2025FA,5720,1185,4535
10006745,2025FA,6237,2405,3832
10006746,2025FA,5542,3212,2330
10006746,2025SP,3650,775,2875
10006747,2025FA,4507,1981,2526
10006747,2025SP,4330,4854,-524
10006748,2025FA,8846,2287,6559
10006749,2025FA,5786,1944,3842
10006750,2025FA,6299,2564,3735
10006751,2025FA,8669,1536,7133
10006751,2025SP,4366,1642,2724
10006752,2025FA,4530,4027,503
10006753,2025FA,4755,3017,1738
10006753,2025SP,5195,4182,1013
10006754,2025FA,5634,5829,-195
10006755,2025FA,6312,3730,2582
10006756,2025FA,5004,5020,-16
10006756,2025SP,8781,2359,6422
10006757,2025FA,4822,4161,661
10006758,2025FA,5409,1409,4000
10006759,2025FA,5931,2969,2962
10006760,2025FA,5583,3512,2071
10006760,2025SP,3455,4408,-953
10006761,2025FA,8732,1851,6881
10006762,2025FA,5973,1442,4531
10006763,2025FA,4939,2801,2138
10006764,2025FA,4752,4101,651
10006765,2025FA,4862,3290,1572
10006765,2025SP,3752,439,3313
10006766,2025FA,6525,2928,3597
10006767,2025FA,4494,4239,255
10006767,2025SP,9395,3353,6042
10006768,2025FA,5111,2129,2982
10006769,2025FA,5561,1424,4137
10006770,2025FA,5646,1937,3709
10006770,2025SP,4780,2303,2477
10006771,2025FA,11307,1477,9830
10006772,2025FA,6658,1919,4739
10006773,2025FA,5300,3972,1328
10006774,2025FA,4654,3288,1366
10006775,2025FA,6079,3686,2393
10006776,2025FA,4836,1894,2942
10006776,2025SP,4371,3155,1216
10006777,2025FA,5147,4051,1096
10006778,2025FA,11427,1796,9631
10006779,2025FA,8693,4259,4434
10006780,2025FA,5486,2852,2634
10006780,2025SP,3610,1835,1775
10006781,2025FA,6320,2715,3605
10006781,2025SP,3514,1438,2076
10006782,2025FA,4461,4346,115
10006783,2025FA,5292,4963,329
10006784,2025FA,6291,1440,4851
10006785,2025FA,9885,550,9335
10006785,2025SP,4305,892,3413
10006786,2025FA,10748,7049,3699
10006787,2025FA,8846,1100,7746
10006787,2025SP,5575,2469,3106
10006788,2025FA,6283,1124,5159
10006789,2025FA,8706,5205,3501
10006789,2025SP,3476,1958,1518
10006790,2025FA,5843,5116,727
10006791,2025FA,5860,3606,2254
10006791,2025SP,4349,1689,2660
10006792,2025FA,4837,4497,340
10006793,2025FA,5189,5223,-34
10006794,2025FA,4746,5433,-687
10006794,2025SP,3825,3458,367
10006795,2025FA,6131,2805,3326
10006795,2025SP,3855,1755,2100
10006796,2025FA,5707,1510,4197
10006796,2025SP,3871,2565,1306
10006797,2025FA,4701,3189,1512
10006797,2025SP,8717,782,7935
10006798,2025FA,6941,3696,3245
10006798,2025SP,3794,4180,-386
10006799,2025FA,5584,4443,1141
10006800,2025FA,4855,2734,2121
10006800,2025SP,9368,4664,4704
10006801,2025FA,4805,2584,2221
10006802,2025FA,11182,3514,7668
10006803,2025FA,4722,2080,2642
10006803,2025SP,9464,1615,7849
10006804,2025FA,7943,7506,437
10006805,2025FA,4812,3123,1689
10006805,2025SP,5996,4237,1759
10006806,2025FA,4760,1811,2949
10006806,2025SP,3545,3080,465
10006807,2025FA,9241,5509,3732
10006808,2025FA,6675,3836,2839
10006809,2025FA,8014,5782,2232
10006809,2025SP,3264,1745,1519
10006810,2025FA,8031,1770,6261
10006810,2025SP,5047,5834,-787
10006811,2025FA,5170,2474,2696
10006812,2025FA,5472,4078,1394
10006812,2025SP,3985,2162,1823
10006813,2025FA,10518,3468,7050
10006814,2025FA,5040,1761,3279
10006815,2025FA,11180,3379,7801
10006815,2025SP,4112,6414,-2302
10006816,2025FA,4830,1470,3360
10006816,2025SP,8070,4342,3728
10006817,2025FA,5215,3829,1386
10006817,2025SP,4724,3722,1002
10006818,2025FA,13170,1881,11289
10006818,2025SP,4667,1718,2949
10006819,2025FA,4791,1336,3455
10006819,2025SP,8612,5238,3374
10006820,2025FA,5893,2500,3393
10006821,2025FA,5977,1333,4644
10006821,2025SP,3656,6050,-2394
10006822,2025FA,4867,5402,-535
10006823,2025FA,8715,3571,5144
10006824,2025FA,5515,5164,351
10006824,2025SP,3974,1027,2947
10006825,2025FA,6328,3474,2854
10006825,2025SP,8730,1602,7128
10006826,2025FA,4739,4607,132
10006827,2025FA,5060,3794,1266
10006827,2025SP,6218,4052,2166
10006828,2025FA,7908,4802,3106
10006829,2025FA,4464,3113,1351
10006830,2025FA,5565,3563,2002
10006830,2025SP,8791,4180,4611
10006831,2025FA,4829,3183,1646
10006832,2025FA,4677,2218,2459
10006832,2025SP,8801,6478,2323
10006833,2025FA,5973,433,5540
10006834,2025FA,7957,1518,6439
10006835,2025FA,8675,1529,7146
10006836,2025FA,5805,4652,1153
10006837,2025FA,9471,4524,4947
10006837,2025SP,4667,2433,2234
10006838,2025FA,4586,3833,753
10006839,2025FA,8742,2319,6423
10006839,2025SP,8680,4275,4405
10006840,2025FA,8084,4931,3153
10006841,2025FA,8566,4669,3897
10006842,2025FA,4747,5055,-308
10006842,2025SP,5027,4568,459
10006843,2025FA,4729,3938,791
10006843,2025SP,3660,473,3187
10006844,2025FA,6407,4237,2170
10006845,2025FA,5415,1888,3527
10006845,2025SP,3362,3676,-314
10006846,2025FA,8573,4238,4335
10006846,2025SP,4752,4860,-108
10006847,2025FA,10780,6918,3862
10006847,2025SP,5470,3881,1589
10006848,2025FA,4470,4738,-268
10006848,2025SP,4331,1821,2510
10006849,2025FA,8651,959,7692
10006850,2025FA,5840,5779,61
10006850,2025SP,8766,5337,3429
10006851,2025FA,8761,5426,3335
10006851,2025SP,4337,4749,-412
10006852,2025FA,6146,4558,1588
10006852,2025SP,4189,6754,-2565
10006853,2025FA,4728,2800,1928
10006854,2025FA,5215,3802,1413
10006855,2025FA,4727,3584,1143
10006855,2025SP,3490,3589,-99
10006856,2025FA,4337,4643,-306
10006856,2025SP,5496,2667,2829
10006857,2025FA,5083,208,4875
10006858,2025FA,5431,4264,1167
10006859,2025FA,4339,4449,-110
10006859,2025SP,3661,1206,2455
10006860,2025FA,5478,1371,4107
10006860,2025SP,8819,6045,2774
10006861,2025FA,10507,6610,3897
10006861,2025SP,6193,3510,2683
10006862,2025FA,9430,4256,5174
10006862,2025SP,4128,3905,223
10006863,2025FA,5178,5115,63
10006863,2025SP,5209,5105,104
10006864,2025FA,4863,3602,1261
10006864,2025SP,4677,6366,-1689
10006865,2025FA,5261,4884,377
10006865,2025SP,8627,3475,5152
10006866,2025FA,4450,2481,1969
10006866,2025SP,3819,492,3327
10006867,2025FA,4857,3761,1096
10006868,2025FA,5579,2200,3379
10006869,2025FA,5243,1142,4101
10006870,2025FA,5383,6450,-1067
10006870,2025SP,3406,1286,2120
10006871,2025FA,9281,3682,5599
10006872,2025FA,9445,2588,6857
10006873,2025FA,5107,3627,1480
10006873,2025SP,5178,1871,3307
10006874,2025FA,4506,3864,642
10006874,2025SP,8830,2441,6389
10006875,2025FA,5783,2268,3515
10006875,2025SP,3443,3079,364
10006876,2025FA,4781,479,4302
10006876,2025SP,4855,445,4410
10006877,2025FA,4733,1485,3248
10006878,2025FA,4812,4565,247
10006878,2025SP,7535,1560,5975
10006879,2025FA,10096,1480,8616
10006880,2025FA,4720,3661,1059
10006881,2025FA,4464,320,4144
10006881,2025SP,3658,2725,933
10006882,2025FA,4714,4000,714
10006882,2025SP,4437,6088,-1651
10006883,2025FA,5821,4836,985
10006884,2025FA,9400,3329,6071
10006884,2025SP,8810,5524,3286
10006885,2025FA,4808,3105,1703
10006886,2025FA,4595,2847,1748
10006886,2025SP,5300,2798,2502
10006887,2025FA,5095,5446,-351
10006887,2025SP,4811,7554,-2743
10006888,2025FA,5921,1339,4582
10006889,2025FA,10695,2516,8179
10006889,2025SP,3963,4142,-179
10006890,2025FA,9490,4870,4620
10006890,2025SP,3807,2409,1398
10006891,2025FA,4715,1255,3460
10006892,2025FA,8601,1901,6700
10006893,2025FA,5377,1965,3412
10006894,2025FA,5236,1364,3872
10006894,2025SP,4206,3144,1062
10006895,2025FA,12041,2128,9913
10006895,2025SP,7958,3425,4533
10006896,2025FA,5291,2285,3006
10006897,2025FA,4816,929,3887
10006898,2025FA,11217,1961,9256
10006898,2025SP,9351,2167,7184
10006899,2025FA,6645,1021,5624
10006899,2025SP,5120,3295,1825
10006900,2025FA,4878,2104,2774
10006900,2025SP,9250,4244,5006
10006901,2025FA,4923,4513,410
10006901,2025SP,4184,879,3305
10006902,2025FA,8553,3750,4803
10006903,2025FA,4744,5566,-822
10006904,2025FA,4456,5136,-680
10006905,2025FA,4475,3749,726
10006906,2025FA,4742,1291,3451
10006907,2025FA,10660,879,9781
10006908,2025FA,6594,2416,4178
10006909,2025FA,9399,3618,5781
10006909,2025SP,4734,2574,2160
10006910,2025FA,4302,2185,2117
10006910,2025SP,4093,5352,-1259
10006911,2025FA,8110,3449,4661
10006912,2025FA,10691,3973,6718
10006912,2025SP,5580,3947,1633
10006913,2025FA,10087,2888,7199
10006913,2025SP,5271,6055,-784
10006914,2025FA,4442,3045,1397
10006914,2025SP,4653,3120,1533
10006915,2025FA,4657,3713,944
10006915,2025SP,8847,5333,3514
10006916,2025FA,5889,4288,1601
10006916,2025SP,6064,6120,-56
10006917,2025FA,10125,1460,8665
10006918,2025FA,5111,4297,814
10006918,2025SP,4770,5254,-484
10006919,2025FA,11435,3169,8266
10006919,2025SP,4909,3267,1642
10006920,2025FA,5471,3289,2182
10006921,2025FA,10520,4913,5607
10006922,2025FA,5151,5996,-845
10006922,2025SP,4761,4379,382
10006923,2025FA,8086,4650,3436
10006924,2025FA,12032,3172,8860
10006924,2025SP,6031,1967,4064
10006925,2025FA,5256,5811,-555
10006926,2025FA,5070,393,4677
10006926,2025SP,3337,929,2408
10006927,2025FA,4901,5034,-133
10006927,2025SP,3822,2708,1114
10006928,2025FA,9884,1596,8288
10006929,2025FA,5512,4097,1415
10006929,2025SP,8697,2096,6601
10006930,2025FA,6176,4766,1410
10006930,2025SP,8567,4325,4242
10006931,2025FA,5295,5952,-657
10006931,2025SP,3466,3854,-388
10006932,2025FA,5706,4406,1300
10006933,2025FA,5157,2128,3029
10006934,2025FA,8018,3110,4908
10006935,2025FA,4583,2735,1848
10006936,2025FA,4303,4311,-8
10006936,2025SP,4789,4407,382
10006937,2025FA,4325,2438,1887
10006938,2025FA,11384,4893,6491
10006938,2025SP,9297,2934,6363
10006939,2025FA,9278,2761,6517
10006940,2025FA,4581,4899,-318
10006940,2025SP,5007,4788,219
10006941,2025FA,5118,2370,2748
10006942,2025FA,11931,1072,10859
10006942,2025SP,7361,2641,4720
10006943,2025FA,10783,4594,6189
10006944,2025FA,5516,4672,844
10006944,2025SP,4935,4069,866
10006945,2025FA,4770,3033,1737
10006945,2025SP,3315,4526,-1211
10006946,2025FA,5180,3407,1773
10006947,2025FA,10644,1823,8821
10006947,2025SP,6810,3919,2891
10006948,2025FA,9454,2819,6635
10006949,2025FA,5220,1750,3470
10006950,2025FA,4591,2004,2587
10006951,2025FA,6243,2735,3508
10006951,2025SP,3966,1019,2947
10006952,2025FA,4350,494,3856
10006953,2025FA,4941,2480,2461
10006953,2025SP,5256,3445,1811
10006954,2025FA,4915,5312,-397
10006955,2025FA,5620,5780,-160
10006956,2025FA,5292,3665,1627
10006956,2025SP,4321,5469,-1148
10006957,2025FA,8845,2358,6487
10006958,2025FA,4749,2325,2424
10006959,2025FA,4707,5322,-615
10006959,2025SP,9413,3788,5625
10006960,2025FA,5606,2155,3451
10006960,2025SP,3767,4784,-1017
