note_id,student_id,advisor_id,note_dt,category,risk_flag
NOTE0003752,10006447,ADV043,2025-03-28,Wellness,1
NOTE0003753,10006448,ADV034,2025-03-08,Wellness,0
NOTE0003754,10006449,ADV010,2025-10-04,Wellness,0
NOTE0003755,10006449,ADV013,2025-03-15,Career,1
NOTE0003756,10006451,ADV025,2025-10-03,Financial,1
NOTE0003757,10006453,ADV049,2025-09-24,Wellness,0
NOTE0003758,10006456,ADV024,2025-10-12,Wellness,0
NOTE0003759,10006459,ADV001,2025-02-25,Financial,0
NOTE0003760,10006459,ADV038,2025-02-18,Wellness,0
NOTE0003761,10006460,ADV009,2025-03-17,Financial,1
NOTE0003762,10006460,ADV020,2025-09-18,Financial,0
NOTE0003763,10006466,ADV023,2025-02-12,Wellness,0
NOTE0003764,10006471,ADV050,2025-09-03,Career,0
NOTE0003765,10006472,ADV046,2025-10-09,Career,1
NOTE0003766,10006473,ADV039,2025-02-15,Financial,1
NOTE0003767,10006473,ADV016,2025-02-10,Academic,1
NOTE0003768,10006477,ADV017,2025-09-27,Financial,0
NOTE0003769,10006477,ADV027,2025-09-12,Career,1
NOTE0003770,10006478,ADV022,2025-09-17,Financial,1
NOTE0003771,10006479,ADV007,2025-10-28,Financial,1
NOTE0003772,10006484,ADV006,2025-09-21,Academic,1
NOTE0003773,10006487,ADV035,2025-02-02,Career,1
NOTE0003774,10006487,ADV043,2025-10-20,Career,0
NOTE0003775,10006488,ADV021,2025-02-02,Career,0
NOTE0003776,10006488,ADV043,2025-02-12,Wellness,1
NOTE0003777,10006489,ADV034,2025-03-07,Wellness,0
NOTE0003778,10006492,ADV037,2025-10-15,Wellness,0
NOTE0003779,10006492,ADV014,2025-02-13,Wellness,0
NOTE0003780,10006495,ADV032,2025-10-11,Wellness,1
NOTE0003781,10006496,ADV046,2025-09-23,Academic,1
NOTE0003782,10006496,ADV034,2025-09-20,Wellness,0
NOTE0003783,10006497,ADV033,2025-10-21,Career,1
NOTE0003784,10006499,ADV008,2025-03-26,Academic,0
NOTE0003785,10006500,ADV018,2025-02-07,Career,1
NOTE0003786,10006500,ADV018,2025-02-13,Academic,1
NOTE0003787,10006503,ADV025,2025-10-05,Wellness,0
NOTE0003788,10006503,ADV039,2025-10-13,Career,1
NOTE0003789,10006503,ADV011,2025-02-03,Wellness,0
NOTE0003790,10006504,ADV011,2025-03-24,Financial,0
NOTE0003791,10006506,ADV008,2025-03-12,Academic,0
NOTE0003792,10006507,ADV005,2025-09-27,Career,0
NOTE0003793,10006508,ADV005,2025-09-24,Wellness,0
NOTE0003794,10006509,ADV046,2025-03-22,Career,1
NOTE0003795,10006510,ADV020,2025-02-19,Academic,0
NOTE0003796,10006510,ADV007,2025-09-11,Career,1
NOTE0003797,10006510,ADV038,2025-03-13,Financial,0
NOTE0003798,10006512,ADV021,2025-09-07,Career,1
NOTE0003799,10006514,ADV046,2025-02-18,Career,0
NOTE0003800,10006514,ADV026,2025-02-11,Academic,0
NOTE0003801,10006515,ADV006,2025-10-27,Academic,0
NOTE0003802,10006516,ADV006,2025-03-20,Career,1
NOTE0003803,10006525,ADV042,2025-02-26,Wellness,1
NOTE0003804,10006528,ADV014,2025-03-27,Career,1
NOTE0003805,10006531,ADV042,2025-09-04,Academic,1
NOTE0003806,10006531,ADV028,2025-03-06,Academic,1
NOTE0003807,10006535,ADV010,2025-10-07,Financial,0
NOTE0003808,10006540,ADV030,2025-10-01,Financial,0
NOTE0003809,10006542,ADV034,2025-10-01,Wellness,1
NOTE0003810,10006544,ADV021,2025-03-13,Academic,1
NOTE0003811,10006546,ADV009,2025-10-20,Wellness,0
NOTE0003812,10006549,ADV042,2025-03-09,Academic,0
NOTE0003813,10006551,ADV042,2025-03-06,Academic,0
NOTE0003814,10006552,ADV047,2025-02-15,Financial,0
NOTE0003815,10006553,ADV012,2025-02-17,Career,1
NOTE0003816,10006553,ADV024,2025-03-16,Wellness,0
NOTE0003817,10006555,ADV049,2025-03-17,Financial,0
NOTE0003818,10006556,ADV048,2025-10-01,Wellness,1
NOTE0003819,10006556,ADV030,2025-02-01,Financial,0
NOTE0003820,10006559,ADV007,2025-09-10,Financial,0
NOTE0003821,10006561,ADV048,2025-10-18,Wellness,0
NOTE0003822,10006562,ADV047,2025-10-01,Financial,1
NOTE0003823,10006562,ADV038,2025-10-03,Career,0
NOTE0003824,10006563,ADV025,2025-10-28,Wellness,0
NOTE0003825,10006564,ADV045,2025-02-08,Wellness,0
NOTE0003826,10006567,ADV050,2025-02-06,Academic,0
NOTE0003827,10006573,ADV019,2025-09-22,Academic,0
NOTE0003828,10006573,ADV036,2025-03-02,Wellness,1
NOTE0003829,10006576,ADV049,2025-03-09,Financial,0
NOTE0003830,10006580,ADV002,2025-10-05,Academic,1
NOTE0003831,10006582,ADV028,2025-02-28,Financial,0
NOTE0003832,10006582,ADV024,2025-02-27,Wellness,0
NOTE0003833,10006582,ADV031,2025-09-26,Financial,0
NOTE0003834,10006583,ADV036,2025-09-09,Wellness,0
NOTE0003835,10006585,ADV016,2025-02-03,Wellness,1
NOTE0003836,10006585,ADV002,2025-09-12,Career,0
NOTE0003837,10006586,ADV002,2025-10-23,Career,0
NOTE0003838,10006589,ADV034,2025-09-28,Career,1
NOTE0003839,10006591,ADV036,2025-09-25,Wellness,1
NOTE0003840,10006592,ADV013,2025-09-18,Career,0
NOTE0003841,10006594,ADV039,2025-09-19,Wellness,1
NOTE0003842,10006602,ADV030,2025-02-18,Financial,0
NOTE0003843,10006603,ADV038,2025-02-21,Wellness,0
NOTE0003844,10006603,ADV011,2025-10-26,Academic,0
NOTE0003845,10006604,ADV031,2025-10-12,Academic,0
NOTE0003846,10006610,ADV014,2025-09-17,Career,0
NOTE0003847,10006612,ADV029,2025-03-28,Wellness,1
NOTE0003848,10006613,ADV006,2025-09-14,Academic,0
NOTE0003849,10006616,ADV002,2025-02-20,Wellness,0
NOTE0003850,10006617,ADV050,2025-03-09,Wellness,0
NOTE0003851,10006619,ADV037,2025-10-10,Academic,1
NOTE0003852,10006620,ADV011,2025-10-26,Financial,0
NOTE0003853,10006621,ADV022,2025-09-20,Career,1
NOTE0003854,10006624,ADV049,2025-09-24,Academic,1
NOTE0003855,10006624,ADV050,2025-09-07,Academic,0
NOTE0003856,10006633,ADV001,2025-03-09,Wellness,0
NOTE0003857,10006633,ADV028,2025-03-12,Financial,0
NOTE0003858,10006639,ADV016,2025-03-10,Financial,1
NOTE0003859,10006643,ADV046,2025-09-02,Academic,0
NOTE0003860,10006646,ADV011,2025-09-28,Academic,0
NOTE0003861,10006652,ADV025,2025-03-25,Financial,0
NOTE0003862,10006657,ADV036,2025-02-14,Wellness,0
NOTE0003863,10006659,ADV025,2025-02-09,Financial,0
NOTE0003864,10006661,ADV001,2025-10-07,Career,1
NOTE0003865,10006664,ADV037,2025-03-11,Career,0
NOTE0003866,10006665,ADV011,2025-09-26,Wellness,0
NOTE0003867,10006667,ADV012,2025-10-03,Wellness,0
NOTE0003868,10006668,ADV020,2025-02-07,Career,1
NOTE0003869,10006673,ADV023,2025-02-13,Career,1
NOTE0003870,10006673,ADV026,2025-03-13,Financial,1
NOTE0003871,10006679,ADV031,2025-02-26,Academic,0
NOTE0003872,10006681,ADV012,2025-10-02,Wellness,0
NOTE0003873,10006683,ADV009,2025-09-08,Wellness,0
NOTE0003874,10006686,ADV003,2025-09-24,Wellness,0
NOTE0003875,10006686,ADV024,2025-10-18,Financial,0
NOTE0003876,10006687,ADV027,2025-02-15,Academic,0
NOTE0003877,10006687,ADV006,2025-09-05,Financial,0
NOTE0003878,10006690,ADV041,2025-03-03,Academic,0
NOTE0003879,10006691,ADV022,2025-09-25,Academic,1
NOTE0003880,10006693,ADV019,2025-09-02,Career,0
NOTE0003881,10006694,ADV017,2025-02-23,Career,0
NOTE0003882,10006694,ADV003,2025-10-18,Career,0
NOTE0003883,10006695,ADV011,2025-03-12,Wellness,0
NOTE0003884,10006696,ADV040,2025-10-14,Financial,0
NOTE0003885,10006697,ADV033,2025-03-16,Academic,0
NOTE0003886,10006698,ADV037,2025-09-20,Career,1
NOTE0003887,10006700,ADV028,2025-02-02,Academic,0
NOTE0003888,10006701,ADV002,2025-10-23,Career,0
NOTE0003889,10006701,ADV031,2025-03-08,Academic,1
NOTE0003890,10006702,ADV044,2025-03-14,Wellness,0
NOTE0003891,10006702,ADV001,2025-03-02,Academic,0
NOTE0003892,10006704,ADV013,2025-03-05,Career,0
NOTE0003893,10006706,ADV010,2025-09-26,Financial,1
NOTE0003894,10006707,ADV027,2025-03-08,Financial,1
NOTE0003895,10006709,ADV029,2025-10-27,Financial,0
NOTE0003896,10006710,ADV035,2025-09-14,Career,0
NOTE0003897,10006714,ADV037,2025-02-26,Financial,1
NOTE0003898,10006716,ADV042,2025-10-21,Career,1
NOTE0003899,10006718,ADV016,2025-03-12,Wellness,0
NOTE0003900,10006718,ADV015,2025-02-27,Academic,1
NOTE0003901,10006720,ADV036,2025-03-11,Wellness,0
NOTE0003902,10006720,ADV014,2025-09-05,Academic,0
NOTE0003903,10006721,ADV047,2025-02-21,Career,1
NOTE0003904,10006722,ADV029,2025-02-08,Financial,1
NOTE0003905,10006726,ADV015,2025-02-20,Academic,1
NOTE0003906,10006726,ADV034,2025-03-22,Career,0
NOTE0003907,10006727,ADV011,2025-02-05,Wellness,1
NOTE0003908,10006728,ADV031,2025-09-19,Wellness,0
NOTE0003909,10006729,ADV026,2025-02-08,Financial,1
NOTE0003910,10006731,ADV008,2025-02-10,Academic,0
NOTE0003911,10006733,ADV002,2025-10-08,Financial,0
NOTE0003912,10006733,ADV029,2025-10-27,Career,1
NOTE0003913,10006735,ADV050,2025-03-06,Financial,1
NOTE0003914,10006739,ADV034,2025-02-05,Career,0
NOTE0003915,10006751,ADV005,2025-09-19,Career,0
NOTE0003916,10006752,ADV003,2025-10-27,Wellness,0
NOTE0003917,10006754,ADV014,2025-03-11,Career,1
NOTE0003918,10006754,ADV033,2025-10-09,Financial,0
NOTE0003919,10006756,ADV007,2025-02-01,Financial,0
NOTE0003920,10006758,ADV007,2025-03-12,Career,0
NOTE0003921,10006759,ADV020,2025-02-15,Wellness,0
NOTE0003922,10006765,ADV002,2025-09-20,Wellness,1
NOTE0003923,10006769,ADV040,2025-03-24,Academic,0
NOTE0003924,10006769,ADV019,2025-02-20,Academic,0
NOTE0003925,10006770,ADV022,2025-03-08,Academic,1
NOTE0003926,10006773,ADV039,2025-03-03,Academic,1
NOTE0003927,10006778,ADV041,2025-02-07,Career,1
NOTE0003928,10006779,ADV007,2025-10-21,Financial,1
NOTE0003929,10006779,ADV048,2025-10-04,Career,1
NOTE0003930,10006780,ADV050,2025-09-02,Career,1
NOTE0003931,10006781,ADV046,2025-02-10,Career,0
NOTE0003932,10006784,ADV041,2025-03-04,Wellness,0
NOTE0003933,10006785,ADV040,2025-10-26,Academic,1
NOTE0003934,10006788,ADV033,2025-10-28,Academic,0
NOTE0003935,10006789,ADV014,2025-10-06,Career,1
NOTE0003936,10006789,ADV032,2025-09-07,Financial,1
NOTE0003937,10006790,ADV046,2025-10-13,Academic,0
NOTE0003938,10006791,ADV031,2025-02-28,Financial,0
NOTE0003939,10006792,ADV044,2025-03-08,Career,1
NOTE0003940,10006794,ADV024,2025-02-19,Academic,0
NOTE0003941,10006795,ADV033,2025-03-25,Career,1
NOTE0003942,10006795,ADV022,2025-10-13,Academic,0
NOTE0003943,10006799,ADV015,2025-09-10,Academic,0
NOTE0003944,10006801,ADV038,2025-02-17,Wellness,0
NOTE0003945,10006801,ADV049,2025-10-08,Career,1
NOTE0003946,10006802,ADV031,2025-09-19,Wellness,0
NOTE0003947,10006805,ADV025,2025-09-17,Financial,0
NOTE0003948,10006805,ADV024,2025-10-03,Academic,0
NOTE0003949,10006805,ADV025,2025-02-18,Academic,0
NOTE0003950,10006806,ADV006,2025-02-24,Academic,0
NOTE0003951,10006807,ADV037,2025-10-08,Financial,0
NOTE0003952,10006810,ADV014,2025-02-04,Wellness,0
NOTE0003953,10006812,ADV011,2025-10-21,Financial,0
NOTE0003954,10006817,ADV042,2025-02-25,Career,0
NOTE0003955,10006818,ADV009,2025-10-15,Career,1
NOTE0003956,10006819,ADV042,2025-02-28,Career,0
NOTE0003957,10006823,ADV007,2025-03-27,Wellness,1
NOTE0003958,10006825,ADV010,2025-09-03,Academic,0
NOTE0003959,10006828,ADV018,2025-02-24,Wellness,1
NOTE0003960,10006830,ADV012,2025-02-10,Academic,0
NOTE0003961,10006830,ADV032,2025-03-12,Financial,0
NOTE0003962,10006834,ADV046,2025-03-03,Academic,1
NOTE0003963,10006835,ADV020,2025-02-25,Career,1
NOTE0003964,10006837,ADV042,2025-03-06,Financial,0
NOTE0003965,10006838,ADV016,2025-10-27,Career,0
NOTE0003966,10006839,ADV037,2025-02-18,Career,0
NOTE0003967,10006840,ADV020,2025-03-27,Financial,0
NOTE0003968,10006843,ADV034,2025-10-27,Wellness,0
NOTE0003969,10006848,ADV046,2025-03-14,Career,0
NOTE0003970,10006849,ADV011,2025-03-21,Career,0
NOTE0003971,10006851,ADV040,2025-03-16,Wellness,1
NOTE0003972,10006851,ADV023,2025-02-08,Financial,1
NOTE0003973,10006851,ADV005,2025-10-19,Wellness,0
NOTE0003974,10006853,ADV004,2025-10-13,Wellness,1
NOTE0003975,10006854,ADV029,2025-10-28,Academic,0
NOTE0003976,10006855,ADV023,2025-09-11,Academic,0
NOTE0003977,10006856,ADV048,2025-03-01,Academic,0
NOTE0003978,10006857,ADV039,2025-02-23,Career,0
NOTE0003979,10006860,ADV043,2025-03-11,Wellness,0
NOTE0003980,10006861,ADV021,2025-10-19,Career,0
NOTE0003981,10006862,ADV012,2025-03-02,Wellness,0
NOTE0003982,10006862,ADV014,2025-09-02,Financial,0
NOTE0003983,10006863,ADV021,2025-10-17,Career,1
NOTE0003984,10006863,ADV037,2025-10-20,Wellness,0
NOTE0003985,10006865,ADV021,2025-09-27,Wellness,0
NOTE0003986,10006865,ADV018,2025-02-23,Financial,0
NOTE0003987,10006866,ADV003,2025-03-18,Wellness,1
NOTE0003988,10006869,ADV018,2025-09-03,Career,1
NOTE0003989,10006869,ADV035,2025-10-07,Financial,1
NOTE0003990,10006871,ADV004,2025-03-07,Academic,0
NOTE0003991,10006871,ADV009,2025-10-02,Academic,0
NOTE0003992,10006876,ADV020,2025-03-01,Academic,0
NOTE0003993,10006880,ADV010,2025-03-12,Wellness,1
NOTE0003994,10006885,ADV037,2025-02-24,Career,0
NOTE0003995,10006889,ADV007,2025-03-17,Career,1
NOTE0003996,10006893,ADV036,2025-09-01,Career,0
NOTE0003997,10006893,ADV043,2025-03-26,Financial,1
NOTE0003998,10006893,ADV021,2025-10-12,Financial,0
NOTE0003999,10006894,ADV002,2025-02-15,Financial,0
NOTE0004000,10006895,ADV028,2025-10-04,Career,0
NOTE0004001,10006896,ADV004,2025-10-04,Wellness,1
NOTE0004002,10006898,ADV024,2025-09-22,Career,0
NOTE0004003,10006899,ADV018,2025-03-20,Financial,0
NOTE0004004,10006900,ADV040,2025-02-05,Financial,0
NOTE0004005,10006900,ADV026,2025-10-15,Wellness,0
NOTE0004006,10006901,ADV040,2025-09-12,Wellness,0
NOTE0004007,10006906,ADV029,2025-09-27,Financial,1
NOTE0004008,10006910,ADV016,2025-03-27,Financial,0
NOTE0004009,10006910,ADV001,2025-02-13,Financial,0
NOTE0004010,10006910,ADV020,2025-02-16,Academic,0
NOTE0004011,10006911,ADV043,2025-03-03,Career,1
NOTE0004012,10006912,ADV038,2025-02-05,Academic,1
NOTE0004013,10006912,ADV033,2025-02-19,Career,0
NOTE0004014,10006913,ADV037,2025-09-06,Academic,1
NOTE0004015,10006916,ADV039,2025-02-28,Academic,0
NOTE0004016,10006917,ADV040,2025-03-19,Academic,1
NOTE0004017,10006918,ADV045,2025-03-14,Wellness,0
NOTE0004018,10006924,ADV017,2025-09-08,Career,0
NOTE0004019,10006924,ADV027,2025-10-05,Financial,0
NOTE0004020,10006925,ADV050,2025-09-24,Financial,0
NOTE0004021,10006926,ADV008,2025-02-02,Academic,1
NOTE0004022,10006927,ADV045,2025-10-22,Academic,0
NOTE0004023,10006928,ADV013,2025-02-01,Academic,1
NOTE0004024,10006928,ADV026,2025-10-04,Wellness,0
NOTE0004025,10006929,ADV018,2025-09-24,Academic,1
NOTE0004026,10006930,ADV009,2025-09-09,Academic,0
NOTE0004027,10006933,ADV017,2025-09-10,Career,0
NOTE0004028,10006937,ADV011,2025-02-13,Wellness,0
NOTE0004029,10006937,ADV009,2025-09-04,Academic,0
NOTE0004030,10006937,ADV001,2025-02-06,Academic,0
NOTE0004031,10006938,ADV020,2025-03-23,Career,0
NOTE0004032,10006939,ADV039,2025-03-18,Academic,1
NOTE0004033,10006942,ADV039,2025-09-11,Financial,0
NOTE0004034,10006942,ADV036,2025-10-02,Wellness,0
NOTE0004035,10006942,ADV020,2025-02-08,Academic,0
NOTE0004036,10006947,ADV017,2025-02-16,Wellness,0
NOTE0004037,10006948,ADV041,2025-09-11,Financial,0
NOTE0004038,10006950,ADV044,2025-09-03,Academic,0
NOTE0004039,10006955,ADV026,2025-03-17,Wellness,0
NOTE0004040,10006959,ADV042,2025-09-11,Academic,1
NOTE0004041,10006959,ADV011,2025-02-26,Financial,0
NOTE0004042,10006960,ADV037,2025-03-02,Financial,0
NOTE0004043,10006963,ADV013,2025-02-05,Financial,0
NOTE0004044,10006964,ADV003,2025-03-17,Academic,0
NOTE0004045,10006968,ADV004,2025-09-05,Wellness,0
NOTE0004046,10006969,ADV010,2025-02-11,Wellness,0
NOTE0004047,10006974,ADV004,2025-09-25,Financial,0
NOTE0004048,10006977,ADV021,2025-03-08,Wellness,0
NOTE0004049,10006980,ADV042,2025-09-05,Financial,0
NOTE0004050,10006983,ADV049,2025-09-05,Academic,0
NOTE0004051,10006986,ADV018,2025-10-13,Career,0
NOTE0004052,10006987,ADV044,2025-09-20,Financial,0
NOTE0004053,10006987,ADV027,2025-02-18,Career,0
NOTE0004054,10006988,ADV002,2025-09-18,Academic,1
NOTE0004055,10006988,ADV031,2025-09-10,Academic,1
NOTE0004056,10006989,ADV007,2025-09-16,Career,0
NOTE0004057,10006993,ADV032,2025-03-06,Financial,0
NOTE0004058,10006993,ADV011,2025-10-03,Career,0
NOTE0004059,10006994,ADV002,2025-09-07,Career,0
NOTE0004060,10006994,ADV036,2025-10-18,Career,0
NOTE0004061,10006996,ADV050,2025-09-08,Career,0
NOTE0004062,10006996,ADV043,2025-03-15,Academic,0
NOTE0004063,10007002,ADV031,2025-02-04,Wellness,1
NOTE0004064,10007003,ADV012,2025-09-28,Academic,1
NOTE0004065,10007007,ADV003,2025-02-08,Wellness,0
NOTE0004066,10007007,ADV046,2025-03-13,Career,0
NOTE0004067,10007009,ADV020,2025-09-13,Financial,0
NOTE0004068,10007009,ADV013,2025-03-15,Wellness,1
NOTE0004069,10007015,ADV011,2025-03-09,Academic,1
NOTE0004070,10007015,ADV007,2025-03-28,Academic,1
NOTE0004071,10007018,ADV042,2025-03-06,Academic,0
NOTE0004072,10007019,ADV046,2025-09-21,Financial,0
NOTE0004073,10007020,ADV005,2025-03-26,Academic,0
NOTE0004074,10007024,ADV035,2025-02-13,Financial,0
NOTE0004075,10007025,ADV008,2025-02-03,Wellness,0
NOTE0004076,10007026,ADV011,2025-09-14,Career,1
NOTE0004077,10007026,ADV011,2025-03-10,Wellness,1
NOTE0004078,10007028,ADV048,2025-10-10,Wellness,0
NOTE0004079,10007028,ADV043,2025-10-11,Academic,0
NOTE0004080,10007028,ADV026,2025-02-15,Career,0
NOTE0004081,10007029,ADV022,2025-02-11,Career,1
NOTE0004082,10007029,ADV004,2025-09-22,Wellness,1
NOTE0004083,10007031,ADV038,2025-03-13,Financial,0
NOTE0004084,10007031,ADV021,2025-03-06,Academic,0
NOTE0004085,10007035,ADV041,2025-09-22,Wellness,0
NOTE0004086,10007037,ADV002,2025-09-03,Financial,1
NOTE0004087,10007039,ADV030,2025-10-17,Academic,0
NOTE0004088,10007042,ADV018,2025-02-12,Wellness,0
NOTE0004089,10007044,ADV006,2025-10-25,Financial,0
NOTE0004090,10007044,ADV022,2025-02-12,Wellness,1
NOTE0004091,10007046,ADV022,2025-03-23,Financial,0
NOTE0004092,10007049,ADV034,2025-09-06,Career,0
NOTE0004093,10007049,ADV031,2025-03-25,Wellness,1
NOTE0004094,10007050,ADV017,2025-03-14,Academic,0
NOTE0004095,10007050,ADV043,2025-09-02,Wellness,1
NOTE0004096,10007052,ADV023,2025-10-13,Financial,1
NOTE0004097,10007052,ADV033,2025-09-03,Financial,1
NOTE0004098,10007061,ADV010,2025-02-03,Career,0
NOTE0004099,10007065,ADV012,2025-09-03,Career,0
NOTE0004100,10007067,ADV034,2025-10-25,Academic,1
NOTE0004101,10007069,ADV050,2025-03-06,Academic,1
NOTE0004102,10007071,ADV036,2025-03-03,Wellness,0
NOTE0004103,10007071,ADV030,2025-09-02,Financial,0
NOTE0004104,10007072,ADV013,2025-09-25,Career,0
NOTE0004105,10007072,ADV027,2025-03-03,Financial,0
NOTE0004106,10007073,ADV037,2025-03-23,Wellness,1
NOTE0004107,10007075,ADV047,2025-10-12,Financial,0
NOTE0004108,10007079,ADV042,2025-10-15,Financial,0
NOTE0004109,10007080,ADV047,2025-03-19,Financial,0
NOTE0004110,10007080,ADV025,2025-10-25,Career,0
NOTE0004111,10007081,ADV034,2025-03-17,Financial,1
NOTE0004112,10007082,ADV008,2025-09-26,Academic,1
NOTE0004113,10007082,ADV036,2025-10-13,Career,1
NOTE0004114,10007084,ADV026,2025-03-13,Wellness,0
NOTE0004115,10007085,ADV047,2025-03-09,Wellness,0
NOTE0004116,10007086,ADV032,2025-03-08,Financial,0
NOTE0004117,10007086,ADV049,2025-09-18,Wellness,0
NOTE0004118,10007090,ADV013,2025-02-11,Financial,1
NOTE0004119,10007090,ADV016,2025-10-13,Wellness,0
NOTE0004120,10007090,ADV005,2025-10-04,Financial,0
NOTE0004121,10007095,ADV050,2025-09-19,Financial,0
NOTE0004122,10007095,ADV049,2025-03-07,Wellness,0
NOTE0004123,10007097,ADV031,2025-10-09,Career,0
NOTE0004124,10007099,ADV007,2025-03-09,Wellness,1
NOTE0004125,10007101,ADV041,2025-03-11,Wellness,0
NOTE0004126,10007105,ADV009,2025-09-07,Academic,0
NOTE0004127,10007106,ADV041,2025-02-26,Financial,1
NOTE0004128,10007110,ADV017,2025-09-19,Financial,0
NOTE0004129,10007110,ADV005,2025-09-16,Academic,1
NOTE0004130,10007111,ADV019,2025-03-26,Financial,0
NOTE0004131,10007112,ADV039,2025-02-09,Financial,0
NOTE0004132,10007113,ADV012,2025-03-24,Financial,0
NOTE0004133,10007113,ADV040,2025-10-02,Career,0
NOTE0004134,10007113,ADV036,2025-10-20,Financial,1
NOTE0004135,10007114,ADV025,2025-10-27,Career,1
NOTE0004136,10007116,ADV045,2025-03-05,Wellness,1
NOTE0004137,10007117,ADV005,2025-02-24,Wellness,0
NOTE0004138,10007118,ADV001,2025-02-28,Financial,1
NOTE0004139,10007119,ADV047,2025-09-24,Wellness,1
NOTE0004140,10007120,ADV049,2025-02-09,Financial,1
NOTE0004141,10007121,ADV038,2025-09-18,Financial,0
NOTE0004142,10007121,ADV042,2025-02-07,Academic,0
NOTE0004143,10007127,ADV026,2025-03-05,Financial,0
NOTE0004144,10007127,ADV035,2025-03-24,Wellness,1
NOTE0004145,10007128,ADV018,2025-09-04,Financial,0
NOTE0004146,10007129,ADV041,2025-02-24,Wellness,0
NOTE0004147,10007130,ADV012,2025-03-04,Academic,1
NOTE0004148,10007133,ADV005,2025-09-04,Wellness,0
NOTE0004149,10007134,ADV037,2025-09-13,Career,0
NOTE0004150,10007134,ADV014,2025-02-09,Academic,1
NOTE0004151,10007137,ADV030,2025-03-20,Wellness,0
NOTE0004152,10007142,ADV014,2025-03-06,Financial,0
NOTE0004153,10007143,ADV018,2025-09-26,Financial,0
NOTE0004154,10007144,ADV041,2025-03-06,Wellness,0
NOTE0004155,10007145,ADV020,2025-03-18,Academic,0
NOTE0004156,10007145,ADV020,2025-09-17,Financial,0
NOTE0004157,10007151,ADV012,2025-10-27,Financial,1
NOTE0004158,10007151,ADV030,2025-09-27,Wellness,0
NOTE0004159,10007153,ADV040,2025-10-23,Academic,0
NOTE0004160,10007154,ADV041,2025-02-28,Financial,0
NOTE0004161,10007154,ADV030,2025-10-11,Academic,0
NOTE0004162,10007156,ADV018,2025-10-11,Academic,0
NOTE0004163,10007157,ADV037,2025-09-01,Wellness,0
NOTE0004164,10007158,ADV023,2025-10-26,Career,1
NOTE0004165,10007159,ADV019,2025-09-10,Wellness,1
NOTE0004166,10007160,ADV036,2025-09-07,Wellness,0
NOTE0004167,10007161,ADV015,2025-03-25,Wellness,1
NOTE0004168,10007162,ADV038,2025-02-08,Academic,0
NOTE0004169,10007163,ADV010,2025-10-24,Financial,1
NOTE0004170,10007163,ADV029,2025-02-23,Financial,1
NOTE0004171,10007164,ADV032,2025-02-21,Wellness,0
NOTE0004172,10007164,ADV033,2025-10-20,Wellness,0
